study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,temper,self,self,without_guess,1.0,231.0,0.9612195430777897,-0.0001671850880875514,0.3279054935518798,0.5,33
sbmd,temper,self,self,with_guess,3.0,229.0,1.5945119318789516,0.0076290051374531265,0.19148618942086335,0.5,33
sbmd,temper,self,self,without_guess,1.0,231.0,3.0757496545246994,0.008867854348809434,0.08079414200042097,0.5,34
sbmd,temper,self,self,with_guess,3.0,229.0,2.512394631060241,0.019181694051239373,0.05933373028578525,0.5,34
sbmd,temper,self,self,without_guess,1.0,231.0,2.8388604426746618,0.007863793208680359,0.09335991912258815,0.5,35
sbmd,temper,self,self,with_guess,3.0,229.0,3.911348141296441,0.036280886007590496,0.009445975507002725,0.5,35
sbmd,temper,self,self,without_guess,1.0,231.0,1.5696719860810362,0.0024494680721531825,0.21152142328141033,0.5,36
sbmd,temper,self,self,with_guess,3.0,229.0,4.43336886610298,0.04250970725070591,0.004732171850814048,0.5,36
sbmd,temper,self,self,without_guess,1.0,231.0,0.41906888607069687,-0.0025102992451122574,0.5180448192001956,0.5,37
sbmd,temper,self,self,with_guess,3.0,229.0,4.306279693043823,0.04100068897853404,0.005599950400086407,0.5,37
sbmd,temper,self,self,without_guess,1.0,231.0,0.21766214142727797,-0.003383555786037551,0.6412667334774611,0.5,38
sbmd,temper,self,self,with_guess,3.0,229.0,4.566413041703128,0.04408435380217257,0.003967301478313207,0.5,38
sbmd,temper,self,self,without_guess,1.0,231.0,0.22645425612836653,-0.0033454033032689345,0.634615227585908,0.5,39
sbmd,temper,self,self,with_guess,3.0,229.0,3.446121285907777,0.030661042966290686,0.017462777634921475,0.5,39
sbmd,temper,self,self,without_guess,1.0,231.0,0.4571280155272843,-0.0023454537310092505,0.49964561773408,0.5,40
sbmd,temper,self,self,with_guess,3.0,229.0,2.2478612514265555,0.015879896685466965,0.08353773516118584,0.5,40
sbmd,temper,self,self,without_guess,1.0,231.0,6.656012291290639,0.02379915507611141,0.010501580044815273,0.5,41
sbmd,temper,self,self,with_guess,3.0,229.0,2.225073988570127,0.015594435151291108,0.08602482975182252,0.5,41
sbmd,temper,self,self,without_guess,1.0,231.0,9.25612835537178,0.03436386165001304,0.0026184361944103407,0.5,42
sbmd,temper,self,self,with_guess,3.0,229.0,5.598622581852302,0.05612733799023073,0.0010107544959521673,0.5,42
sbmd,temper,self,self,without_guess,1.0,231.0,0.28837985373625963,-0.003076765666799819,0.5917774916534211,0.5,43
sbmd,temper,self,self,with_guess,3.0,229.0,0.9391352385624964,-0.0007876642556186031,0.4224619262552989,0.5,43
sbmd,temper,self,self,without_guess,1.0,231.0,4.730847786792082,0.01582672705681043,0.030641300593465842,0.5,44
sbmd,temper,self,self,with_guess,3.0,229.0,2.0052646059860426,0.012832302752785019,0.11401629817371832,0.5,44
sbmd,temper,self,self,without_guess,1.0,231.0,0.2656921545840749,-0.0031751698169095732,0.6067292023524106,0.5,45
sbmd,temper,self,self,with_guess,3.0,229.0,0.4319871102557853,-0.0073993423913552014,0.7302914391740345,0.5,45
sbmd,temper,self,self,without_guess,1.0,231.0,0.6841012832224298,-0.0013634889706626296,0.40903159840476455,0.5,46
sbmd,temper,self,self,with_guess,3.0,229.0,1.6759380953788436,0.00866484307569193,0.17295521350016194,0.5,46
sbmd,temper,self,self,without_guess,1.0,231.0,3.4537736260256184,0.010465916534743491,0.06437958882640982,0.5,47
sbmd,temper,self,self,with_guess,3.0,229.0,2.6895535211067005,0.021380559333637916,0.047119864320446084,0.5,47
sbmd,temper,self,self,without_guess,1.0,231.0,4.02563878849334,0.012873654142968705,0.045979454501312356,0.5,48
sbmd,temper,self,self,with_guess,3.0,229.0,2.274545617260613,0.016213967788924588,0.0807142015307691,0.5,48
sbmd,temper,self,self,without_guess,1.0,231.0,0.08533617729950126,-0.00395812143613794,0.7704543398730648,0.5,49
sbmd,temper,self,self,with_guess,3.0,229.0,1.5073927727908145,0.006518345834789163,0.21337655397020402,0.5,49
sbmd,temper,self,self,without_guess,1.0,231.0,4.059998300981991,0.013017945729174252,0.04506934634822605,0.5,50
sbmd,temper,self,self,with_guess,3.0,229.0,3.352750938973479,0.02952524221084274,0.019749241385123847,0.5,50
sbmd,temper,self,self,without_guess,1.0,231.0,0.13426986471723112,-0.0037455723713730738,0.7143807303223502,0.5,51
sbmd,temper,self,self,with_guess,3.0,229.0,0.16396990943356088,-0.010928883177924176,0.9205463204125893,0.5,51
sbmd,temper,self,self,without_guess,1.0,231.0,0.6156753204597565,-0.0016593206785702197,0.4334628438455629,0.5,52
sbmd,temper,self,self,with_guess,3.0,229.0,0.867299364290366,-0.0017189060642726073,0.45874245910568545,0.5,52
sbmd,temper,self,self,without_guess,1.0,231.0,11.952645155695606,0.04508139908777953,0.0006494574926069273,0.5,53
sbmd,temper,self,self,with_guess,3.0,229.0,8.360123691832602,0.08690309677222896,2.6833631445106952e-05,0.5,53
sbmd,temper,self,self,without_guess,1.0,231.0,0.15545560946002684,-0.003653577581862688,0.693739112998142,0.5,54
sbmd,temper,self,self,with_guess,3.0,229.0,0.06934582982898085,-0.012180910150854096,0.9762226141879219,0.5,54
sbmd,temper,self,self,without_guess,1.0,231.0,0.3430079876980562,-0.002839904339520194,0.5586698189581683,0.5,55
sbmd,temper,self,self,with_guess,3.0,229.0,0.9938156339844432,-7.99766459533835e-05,0.39648334909346783,0.5,55
sbmd,temper,self,self,without_guess,1.0,231.0,0.20534719800994372,-0.0034370001023786845,0.6508642828043445,0.5,56
sbmd,temper,self,self,with_guess,3.0,229.0,2.6802153428154063,0.021264901665182467,0.047696935482304116,0.5,56
sbmd,temper,self,self,without_guess,1.0,231.0,1.3524708899855424,0.0015169663943553902,0.2460465749382459,0.5,57
sbmd,temper,self,self,with_guess,3.0,229.0,3.312779011855182,0.02903819086400028,0.020816660578679664,0.5,57
sbmd,temper,self,self,without_guess,1.0,231.0,0.49963013420059177,-0.0021614283595587924,0.48037508222723846,0.5,58
sbmd,temper,self,self,with_guess,3.0,229.0,1.3838503827441113,0.004939067068441827,0.2484518490894469,0.5,58
sbmd,temper,self,self,without_guess,1.0,231.0,4.060128564698116,0.013018492686886485,0.04506593253082643,0.5,59
sbmd,temper,self,self,with_guess,3.0,229.0,3.751127758093346,0.03435282850879884,0.01167481221966911,0.5,59
sbmd,temper,self,self,without_guess,1.0,231.0,8.89692571032472,0.03291799462182465,0.0031628628291996193,0.5,60
sbmd,temper,self,self,with_guess,3.0,229.0,6.333658281691716,0.06451980624298304,0.00038264667852921724,0.5,60
sbmd,temper,self,self,without_guess,1.0,231.0,1.2576270660744318,0.0011092297347942148,0.26326514341040713,0.5,61
sbmd,temper,self,self,with_guess,3.0,229.0,4.360084746814876,0.04164013406245226,0.005214688752879593,0.5,61
sbmd,temper,self,self,without_guess,1.0,231.0,2.6301868312759535,0.006977637836044104,0.10621343666643779,0.5,62
sbmd,temper,self,self,with_guess,3.0,229.0,4.388608198824819,0.04197877472353495,0.005021304603719216,0.5,62
sbmd,temper,self,self,without_guess,1.0,231.0,0.04818672641929316,-0.004119544442509504,0.8264429378904634,0.5,63
sbmd,temper,self,self,with_guess,3.0,229.0,1.0952380439380998,0.0012300116383919812,0.3519149259885164,0.5,63
sbmd,temper,self,self,without_guess,1.0,231.0,1.5915132371599394,0.0025431419613183293,0.2083824913509973,0.5,64
sbmd,temper,self,self,with_guess,3.0,229.0,1.4724090876031244,0.00607164809311056,0.22280964075876833,0.5,64
sbmd,temper,self,self,without_guess,1.0,231.0,0.16279826350471538,-0.0036216975343106306,0.6869664123097781,0.5,65
sbmd,temper,self,self,with_guess,3.0,229.0,4.619772640983253,0.044714438036901005,0.0036964483391588336,0.5,65
sbmd,temper,self,self,without_guess,1.0,231.0,2.4935378495336793,0.006396484730537333,0.11568283975028823,0.5,66
sbmd,temper,self,self,with_guess,3.0,229.0,5.860375329970678,0.059133179522055435,0.0007149552544686404,0.5,66
sbmd,temper,self,self,without_guess,1.0,231.0,0.8707363555359955,-0.0005574814937654438,0.3517258471010716,0.5,67
sbmd,temper,self,self,with_guess,3.0,229.0,1.10531249493218,0.0013599475275657413,0.3477365064010398,0.5,67
sbmd,temper,self,self,without_guess,1.0,231.0,0.06766467300818756,-0.0040349017605347814,0.794999570957879,0.5,68
sbmd,temper,self,self,with_guess,3.0,229.0,0.4979040656608554,-0.0065350494321949615,0.6840937241663879,0.5,68
sbmd,temper,self,self,without_guess,1.0,231.0,0.2000040126216775,-0.0034601901967727944,0.6551366523212726,0.5,69
sbmd,temper,self,self,with_guess,3.0,229.0,2.5278352944298836,0.01937373387961705,0.05815600659895094,0.5,69
sbmd,temper,self,self,without_guess,1.0,231.0,0.7813142364954548,-0.000943500403494113,0.37765853522710313,0.5,70
sbmd,temper,self,self,with_guess,3.0,229.0,0.29144713483209933,-0.009247045940474541,0.8315580212589662,0.5,70
sbmd,temper,self,self,without_guess,1.0,231.0,3.951640257609993,0.012562756550129728,0.048006414369628755,0.5,71
sbmd,temper,self,self,with_guess,3.0,229.0,1.7597284050985187,0.00972850069117781,0.15566911539794573,0.5,71
sbmd,temper,self,self,without_guess,1.0,231.0,2.4523111428739486,0.006221018484520946,0.11872081222873632,0.5,72
sbmd,temper,self,self,with_guess,3.0,229.0,5.565075694127562,0.05574071277253845,0.0010566390990272602,0.5,72
sbmd,temper,self,self,without_guess,1.0,231.0,0.0042591283483948824,-0.004310487068112323,0.9480218425228242,0.5,73
sbmd,temper,self,self,with_guess,3.0,229.0,2.4968101847331328,0.018987789669444033,0.06054611332777786,0.5,73
sbmd,temper,self,self,without_guess,1.0,231.0,0.10080056441434844,-0.0038909403748907945,0.7511578225576652,0.5,74
sbmd,temper,self,self,with_guess,3.0,229.0,3.0516631440822435,0.025844469800611947,0.029341110859600852,0.5,74
sbmd,temper,self,self,without_guess,1.0,231.0,0.9807560313666165,-8.295502162591895e-05,0.3230484253854796,0.5,75
sbmd,temper,self,self,with_guess,3.0,229.0,1.8277870853853448,0.010590778138168888,0.1428533498240824,0.5,75
sbmd,temper,self,self,without_guess,1.0,231.0,0.011366388497853772,-0.004279588606213913,0.9151883235629852,0.5,76
sbmd,temper,self,self,with_guess,3.0,229.0,1.2029396406252897,0.002617350987368816,0.3094675594506074,0.5,76
sbmd,temper,self,self,without_guess,1.0,231.0,1.6087795392505426,0.0026171821220867253,0.20594020996235687,0.5,77
sbmd,temper,self,self,with_guess,3.0,229.0,1.705738594962682,0.009043400664876411,0.16660816060844177,0.5,77
sbmd,temper,self,self,without_guess,1.0,231.0,1.9212418459811835,0.003955164581298076,0.1670563368353689,0.5,78
sbmd,temper,self,self,with_guess,3.0,229.0,0.8365064065923233,-0.0021186203568475115,0.47505562972369453,0.5,78
sbmd,temper,self,self,without_guess,1.0,231.0,6.923352456760256,0.02489605326924249,0.009080545119520354,0.5,79
sbmd,temper,self,self,with_guess,3.0,229.0,6.214437356526324,0.0631687241575245,0.0004478473618914259,0.5,79
sbmd,temper,self,self,without_guess,1.0,231.0,2.2221971914615324,0.005240483994146561,0.13740354851012418,0.5,80
sbmd,temper,self,self,with_guess,3.0,229.0,4.412067390987857,0.04225711136956589,0.0048676347551232365,0.5,80
sbmd,temper,self,self,without_guess,1.0,231.0,0.0022350958255376737,-0.004319286797205946,0.9623334655947051,0.5,81
sbmd,temper,self,self,with_guess,3.0,229.0,0.3637667536517934,-0.008295401594410112,0.7792278247359491,0.5,81
sbmd,temper,self,self,without_guess,1.0,231.0,0.3131765015528873,-0.002969236378293827,0.5762796819930648,0.5,82
sbmd,temper,self,self,with_guess,3.0,229.0,3.9469681700904906,0.036708484085162696,0.00901118677207341,0.5,82
sbmd,temper,self,self,without_guess,1.0,231.0,3.156056978287595,0.00920777794993155,0.07696181021043673,0.5,83
sbmd,temper,self,self,with_guess,3.0,229.0,6.543006088706354,0.06688285374766789,0.00029034025369719887,0.5,83
sbmd,temper,self,self,without_guess,1.0,231.0,0.297300061432748,-0.0030380810255052904,0.5861060815193053,0.5,84
sbmd,temper,self,self,with_guess,3.0,229.0,1.8463827339839303,0.010826116754570347,0.13953117577918034,0.5,84
sbmd,temper,self,self,without_guess,1.0,231.0,0.0191678052715718,-0.0042456745214976,0.8900071018407412,0.5,85
sbmd,temper,self,self,with_guess,3.0,229.0,1.5626758570339347,0.0072234234190204916,0.19922865542472346,0.5,85
sbmd,temper,self,self,without_guess,1.0,231.0,1.7867831549236521,0.0033798446125700154,0.182633604524411,0.5,86
sbmd,temper,self,self,with_guess,3.0,229.0,3.7491301305489415,0.034328740795902535,0.011705674554943207,0.5,86
sbmd,temper,self,self,without_guess,1.0,231.0,3.3649762232729405,0.010090996792199491,0.06788275269716641,0.5,87
sbmd,temper,self,self,with_guess,3.0,229.0,1.7361383955130505,0.009429273430590634,0.16036188824493794,0.5,87
sbmd,temper,self,self,without_guess,1.0,231.0,2.2090722004310264,0.0051844989949271225,0.13856471051290326,0.5,88
sbmd,temper,self,self,with_guess,3.0,229.0,4.309348701766786,0.04103718549844837,0.00557723029264556,0.5,88
sbmd,temper,self,self,without_guess,1.0,231.0,1.2241183521531038,0.000965095071706723,0.2697048057181838,0.5,89
sbmd,temper,self,self,with_guess,3.0,229.0,3.019800909958472,0.025453322407731238,0.03059353632838928,0.5,89
sbmd,temper,self,self,without_guess,1.0,231.0,2.3799898023740855,0.005913059656668329,0.12426712977796554,0.5,90
sbmd,temper,self,self,with_guess,3.0,229.0,4.569719179975625,0.04412341770897199,0.003949957521949662,0.5,90
sbmd,temper,self,self,without_guess,1.0,231.0,0.16924195682523546,-0.0035937222276738456,0.6811678062269989,0.5,91
sbmd,temper,self,self,with_guess,3.0,229.0,1.2146712777310444,0.00276823728486264,0.3051322755124132,0.5,91
sbmd,temper,self,self,without_guess,1.0,231.0,0.6743069438891846,-0.0014058229434552594,0.41240067707523476,0.5,92
sbmd,temper,self,self,with_guess,3.0,229.0,1.2968325924207207,0.0038236758724000675,0.27627753697164653,0.5,92
sbmd,temper,self,self,without_guess,1.0,231.0,3.710099051196452,0.011546580492922565,0.05531141989284923,0.5,93
sbmd,temper,self,self,with_guess,3.0,229.0,1.733612155085041,0.009397218637097637,0.16087234708265297,0.5,93
sbmd,temper,self,self,without_guess,1.0,231.0,1.5900446250092857,0.0025368438531433446,0.20859180750830092,0.5,94
sbmd,temper,self,self,with_guess,3.0,229.0,3.6845965372145235,0.03354993738975298,0.012747571618993994,0.5,94
sbmd,temper,self,self,without_guess,1.0,231.0,0.04681842492313455,-0.00412549102201365,0.8288858973519443,0.5,95
sbmd,temper,self,self,with_guess,3.0,229.0,1.3395213186855852,0.004371170857652595,0.2622879937445841,0.5,95
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.3698013902294495,0.014564568798440258,0.03769425497179125,0.5,0
sbmd,QIDS,self,self,with_guess,3.0,225.0,3.6507052642977116,0.033702244059862996,0.013355565940298379,0.5,0
sbmd,QIDS,self,self,without_guess,1.0,227.0,6.275577070192739,0.022615213887587138,0.012943558895065418,0.5,1
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.7170396122152964,0.022093476807438894,0.04550496059052942,0.5,1
sbmd,QIDS,self,self,without_guess,1.0,227.0,2.7328649835118455,0.007542956396927369,0.09968510009696772,0.5,2
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.6328777078601195,0.008258566385471955,0.18258842247593163,0.5,2
sbmd,QIDS,self,self,without_guess,1.0,227.0,9.291378143649933,0.0350896347077434,0.0025753269210634718,0.5,3
sbmd,QIDS,self,self,with_guess,3.0,225.0,3.1206067628638166,0.027145293037737717,0.026837136040781827,0.5,3
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.087379483726373,0.013360225429116523,0.04437812720453595,0.5,4
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.6153563157836137,0.020812328802710334,0.05194752818387343,0.5,4
sbmd,QIDS,self,self,without_guess,1.0,227.0,10.501474878464911,0.040005961576984106,0.0013718161690801068,0.5,5
sbmd,QIDS,self,self,with_guess,3.0,225.0,4.292786548472386,0.04152693696115062,0.005715587400138042,0.5,5
sbmd,QIDS,self,self,without_guess,1.0,227.0,0.5471706121153151,-0.001990046224993991,0.46024038041822235,0.5,6
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.101938942827999,0.014291974468308655,0.10081579136038382,0.5,6
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.861023681135428,0.01665231878922968,0.028473883374360853,0.5,7
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.944387244472128,0.012273633962040176,0.12326805895882152,0.5,7
sbmd,QIDS,self,self,without_guess,1.0,227.0,8.29511825788254,0.031004120748000852,0.004355606967250382,0.5,8
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.9883583711583506,0.025495579246526123,0.03191925507713231,0.5,8
sbmd,QIDS,self,self,without_guess,1.0,227.0,7.03661913117633,0.02579348118079261,0.008549705864421024,0.5,9
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.7292161150294922,0.022246668646065615,0.044788240697495985,0.5,9
sbmd,QIDS,self,self,without_guess,1.0,227.0,3.15378166152266,0.009358011178326575,0.07709083916494879,0.5,10
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.8422041912336409,0.010960177419399364,0.14032805697132977,0.5,10
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.044916848456506,0.013178895645012956,0.04548696305142375,0.5,11
sbmd,QIDS,self,self,with_guess,3.0,225.0,4.151584016447337,0.03981706816874886,0.006889724099146681,0.5,11
sbmd,QIDS,self,self,without_guess,1.0,227.0,5.08116206044311,0.017585063881144336,0.02514180477729865,0.5,12
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.8915121865401094,0.011594416095983107,0.1318305602076177,0.5,12
sbmd,QIDS,self,self,without_guess,1.0,227.0,6.6685015289190215,0.024258731886537377,0.010441344530111219,0.5,13
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.79193009392355,0.023034909813396065,0.04126923567973758,0.5,13
sbmd,QIDS,self,self,without_guess,1.0,227.0,6.501824499713608,0.02356223344935937,0.011435329470426915,0.5,14
sbmd,QIDS,self,self,with_guess,3.0,225.0,3.0395766987673687,0.026135158403538306,0.02984700427685997,0.5,14
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.079338123819831,0.01332589122342831,0.04458589209532798,0.5,15
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.5970617478763307,0.007794838786918334,0.19093391659385928,0.5,15
sbmd,QIDS,self,self,without_guess,1.0,227.0,0.7653630827152539,-0.0010301694432772734,0.38258003461207735,0.5,16
sbmd,QIDS,self,self,with_guess,3.0,225.0,0.5057530164912509,-0.006545818878209264,0.6786933308840963,0.5,16
sbmd,QIDS,self,self,without_guess,1.0,227.0,5.124881162787868,0.017770094882224585,0.024530103746765387,0.5,17
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.721994477243658,0.009410527999996088,0.16329640681138707,0.5,17
sbmd,QIDS,self,self,without_guess,1.0,227.0,13.76767797623843,0.053029036470162993,0.000260212826265283,0.5,18
sbmd,QIDS,self,self,with_guess,3.0,225.0,5.450635340666339,0.05532131998486056,0.0012346213771592493,0.5,18
sbmd,QIDS,self,self,without_guess,1.0,227.0,3.7801275931575384,0.012046650732677522,0.05310025246463056,0.5,19
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.893120228121758,0.01161508631035002,0.13156192804313138,0.5,19
sbmd,QIDS,self,self,without_guess,1.0,227.0,2.2540501538488713,0.005470133038030456,0.13465489473962178,0.5,20
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.689325553277879,0.021744628895244644,0.04717857468907301,0.5,20
sbmd,QIDS,self,self,without_guess,1.0,227.0,0.7570208352599606,-0.0010668350150040418,0.38518156775839885,0.5,21
sbmd,QIDS,self,self,with_guess,3.0,225.0,0.3892054491212661,-0.008101883382906294,0.7608863559201889,0.5,21
sbmd,QIDS,self,self,without_guess,1.0,227.0,1.7515548955371225,0.0032854635496590845,0.18701276105384923,0.5,22
sbmd,QIDS,self,self,with_guess,3.0,225.0,0.7191012157687047,-0.0037097479991323734,0.5415074065275071,0.5,22
sbmd,QIDS,self,self,without_guess,1.0,227.0,11.935530291685852,0.04576770260302465,0.0006570945157783945,0.5,23
sbmd,QIDS,self,self,with_guess,3.0,225.0,4.9505645249047925,0.049412590747551,0.0023927167567540397,0.5,23
sbmd,QIDS,self,self,without_guess,1.0,227.0,6.502606402457002,0.023565503131784737,0.011430444893787277,0.5,24
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.5595536952119002,0.020107821936940384,0.055855642052627,0.5,24
sbmd,QIDS,self,self,without_guess,1.0,227.0,9.02454296567087,0.03399876497944543,0.00296259368490961,0.5,25
sbmd,QIDS,self,self,with_guess,3.0,225.0,3.2637794772631974,0.028924995603117454,0.022235482907761613,0.5,25
sbmd,QIDS,self,self,without_guess,1.0,227.0,11.056626545476794,0.04224468224813582,0.001030396914626864,0.5,26
sbmd,QIDS,self,self,with_guess,3.0,225.0,4.622662234108491,0.045497878775480394,0.0036933466215873316,0.5,26
sbmd,QIDS,self,self,without_guess,1.0,227.0,2.921582827829609,0.0083575574080339,0.08876873226474376,0.5,27
sbmd,QIDS,self,self,with_guess,3.0,225.0,3.0646410501273715,0.026447838898043585,0.02888196409651999,0.5,27
sbmd,QIDS,self,self,without_guess,1.0,227.0,2.608260556810693,0.0070043671465067625,0.10769735997835551,0.5,28
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.586082970307255,0.007652604070826685,0.1935633175859758,0.5,28
sbmd,QIDS,self,self,without_guess,1.0,227.0,8.165129753429515,0.030468504241858207,0.004667122854572738,0.5,29
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.8166771316882517,0.02334560146553033,0.03995685365996367,0.5,29
sbmd,QIDS,self,self,without_guess,1.0,227.0,2.8154655472750134,0.007899666556172469,0.09473601816508859,0.5,30
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.060500127269899,0.000795421107784744,0.36670102846565383,0.5,30
sbmd,QIDS,self,self,without_guess,1.0,227.0,5.255644245489371,0.018323103661546436,0.02279163550317943,0.5,31
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.485176891768197,0.01916723883643834,0.06151591265091606,0.5,31
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.688196655576638,0.0159187939170653,0.031413018740814154,0.5,32
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.227886993702209,0.01589952854468668,0.08576752673920333,0.5,32
sbmd,QIDS,self,self,without_guess,1.0,227.0,0.005086893490367036,-0.004382778906520501,0.9432039160900811,0.5,33
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.100519033602729,0.014273821336054593,0.10099924586916538,0.5,33
sbmd,QIDS,self,self,without_guess,1.0,227.0,5.744602314882013,0.020385445108896616,0.017349577632058744,0.5,34
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.684261597649866,0.02168085997100877,0.04749085649795745,0.5,34
sbmd,QIDS,self,self,without_guess,1.0,227.0,0.05265286343539347,-0.004172367618776152,0.8187163783737633,0.5,35
sbmd,QIDS,self,self,with_guess,3.0,225.0,0.8934401108386674,-0.0014040724600929977,0.4452834369578309,0.5,35
sbmd,QIDS,self,self,without_guess,1.0,227.0,11.622916007151463,0.044517585255026804,0.0007707820316401379,0.5,36
sbmd,QIDS,self,self,with_guess,3.0,225.0,3.98470491533633,0.03778839103767784,0.008591150950282303,0.5,36
sbmd,QIDS,self,self,without_guess,1.0,227.0,1.133239402608399,0.0005840420403325775,0.2882164610133615,0.5,37
sbmd,QIDS,self,self,with_guess,3.0,225.0,0.6827393170281163,-0.004191982027010432,0.5634333970105521,0.5,37
sbmd,QIDS,self,self,without_guess,1.0,227.0,2.0018796843957896,0.004374984545002625,0.15847456343988275,0.5,38
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.1398567420919097,0.0018368401002597512,0.3337820543366891,0.5,38
sbmd,QIDS,self,self,without_guess,1.0,227.0,7.987345992515096,0.02973498833736199,0.005130621223930976,0.5,39
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.791679864792341,0.0230317672520558,0.04128272037194369,0.5,39
sbmd,QIDS,self,self,without_guess,1.0,227.0,0.788377381619075,-0.00092903167761893,0.3755310479898477,0.5,40
sbmd,QIDS,self,self,with_guess,3.0,225.0,0.4164059770317287,-0.007738290036600537,0.7413911076732282,0.5,40
sbmd,QIDS,self,self,without_guess,1.0,227.0,3.948931281738656,0.012768759159752063,0.048103250156610565,0.5,41
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.607993123923976,0.007936418892222519,0.1883493588479165,0.5,41
sbmd,QIDS,self,self,without_guess,1.0,227.0,13.089267445181596,0.050353218924881205,0.00036606066063300607,0.5,42
sbmd,QIDS,self,self,with_guess,3.0,225.0,4.66101564736566,0.0459574312179476,0.003510490690965801,0.5,42
sbmd,QIDS,self,self,without_guess,1.0,227.0,3.2571130384335287,0.009802576817927733,0.07243946607377343,0.5,43
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.6649845777797707,0.008673902192011917,0.17540145116506925,0.5,43
sbmd,QIDS,self,self,without_guess,1.0,227.0,0.36762910047151803,-0.0027812705882113153,0.5449053107251133,0.5,44
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.5902962697052325,0.007707193971760562,0.19255022860692875,0.5,44
sbmd,QIDS,self,self,without_guess,1.0,227.0,3.054643598039757,0.008931111173872686,0.08185876533751292,0.5,45
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.2193201854899123,0.002877488082498769,0.3034751455695169,0.5,45
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.59214377886434,0.015510646087780411,0.03318274228194304,0.5,46
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.6488967236254,0.021235288499903415,0.04972910580897086,0.5,46
sbmd,QIDS,self,self,without_guess,1.0,227.0,5.45083551873244,0.019147427492785862,0.02043211010330781,0.5,47
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.3442090516416076,0.017379569435432396,0.07382582432174198,0.5,47
sbmd,QIDS,self,self,without_guess,1.0,227.0,2.4899962022364703,0.006492641190875337,0.11596449674638258,0.5,48
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.2825187716450435,0.016595198914707177,0.07994145181541082,0.5,48
sbmd,QIDS,self,self,without_guess,1.0,227.0,1.3874948063050585,0.0016966550932820956,0.24006203134623977,0.5,49
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.159629236095978,0.015028963300843468,0.09362930909608073,0.5,49
sbmd,QIDS,self,self,without_guess,1.0,227.0,1.2876543211562976,0.0012600520252032954,0.2576774837402353,0.5,50
sbmd,QIDS,self,self,with_guess,3.0,225.0,0.42664891162631263,-0.007601439234632634,0.7340900683344842,0.5,50
sbmd,QIDS,self,self,without_guess,1.0,227.0,4.336664432763974,0.014423413776391447,0.0384201582962365,0.5,51
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.4497360529685994,0.005882767896765451,0.22918224873951212,0.5,51
sbmd,QIDS,self,self,without_guess,1.0,227.0,1.7698931717832918,0.003365360542460838,0.1847302633148847,0.5,52
sbmd,QIDS,self,self,with_guess,3.0,225.0,1.0672751722856642,0.0008844167499529876,0.3637834077913107,0.5,52
sbmd,QIDS,self,self,without_guess,1.0,227.0,7.516686192442586,0.027787729300826958,0.0066001218947776994,0.5,53
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.771980596939847,0.022784305907332936,0.04235803615535237,0.5,53
sbmd,QIDS,self,self,without_guess,1.0,227.0,6.253432989610707,0.022522425167670224,0.013101847498820986,0.5,54
sbmd,QIDS,self,self,with_guess,3.0,225.0,2.386897093436946,0.017921601014218136,0.06986384871406094,0.5,54
