study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-14.07779,3.517306,229.0,-4.002435,8.469791e-05,0.0004889193,0.5,1
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-9.610724,4.160769,229.0,-2.309843,0.02178731,0.09876533,0.5,1
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.388934,3.398231,229.0,-2.174347,0.03070365,0.1335168,0.5,1
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.921867,4.258576,229.0,-0.6861137,0.4933355,0.9023211,0.5,1
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-12.24948,3.192949,229.0,-3.836417,0.0001614697,0.0009234964,0.5,2
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-15.32868,3.777073,229.0,-4.05835,6.783199e-05,0.0003926312,0.5,2
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-1.401388,3.084854,229.0,-0.4542803,0.6500574,0.9687431,0.5,2
sbmd,mood,self,self,PLACvsACAC,fixGuess,-4.48059,3.86586,229.0,-1.159015,0.2476572,0.653286,0.5,2
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-14.69574,3.610868,229.0,-4.069864,6.478107e-05,0.000375174,0.5,3
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-8.936356,4.271447,229.0,-2.092115,0.03752997,0.1587485,0.5,3
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-8.339731,3.488625,229.0,-2.39055,0.01763248,0.0817526,0.5,3
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.580344,4.371855,229.0,-0.5902171,0.555627,0.9349665,0.5,3
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-11.33072,3.311478,229.0,-3.421652,0.0007370364,0.004080629,0.5,4
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-8.347864,3.917286,229.0,-2.131033,0.03415224,0.1463996,0.5,4
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.721927,3.19937,229.0,-1.163331,0.2459059,0.6505795,0.5,4
sbmd,mood,self,self,PLACvsACAC,fixGuess,-0.7390663,4.009369,229.0,-0.1843348,0.8539139,0.9977718,0.5,4
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.35075,3.405167,229.0,-3.920732,0.000116661,0.0006705168,0.5,5
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-14.88448,4.028115,229.0,-3.695148,0.0002749516,0.001557806,0.5,5
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-1.325235,3.289888,229.0,-0.4028206,0.687456,0.977845,0.5,5
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.858968,4.122804,229.0,-0.6934524,0.4887284,0.8995246,0.5,5
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-15.55949,3.492704,229.0,-4.454857,1.313196e-05,7.714738e-05,0.5,6
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.19573,4.131665,229.0,-2.951771,0.003488235,0.01820019,0.5,6
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.969171,3.374461,229.0,-1.176239,0.2407208,0.6424668,0.5,6
sbmd,mood,self,self,PLACvsACAC,fixGuess,-0.6054054,4.228788,229.0,-0.1431629,0.8862875,0.9989509,0.5,6
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-10.96318,3.284227,229.0,-3.33813,0.0009843107,0.005403361,0.5,7
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.30732,3.88505,229.0,-3.167868,0.001744764,0.009388938,0.5,7
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-0.2725602,3.173042,229.0,-0.08589871,0.931622,0.9997722,0.5,7
sbmd,mood,self,self,PLACvsACAC,fixGuess,-1.616708,3.976375,229.0,-0.4065782,0.6846975,0.9772451,0.5,7
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.41496,3.402431,229.0,-3.942757,0.0001070677,0.0006161228,0.5,8
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-5.494333,4.024878,229.0,-1.365093,0.1735634,0.5225705,0.5,8
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-4.375664,3.287244,229.0,-1.331104,0.1844785,0.5440876,0.5,8
sbmd,mood,self,self,PLACvsACAC,fixGuess,3.544963,4.119491,229.0,0.8605343,0.3903946,0.8251359,0.5,8
