study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id
sbmd,focus,self,self,without_guess,intercept,55.97014925373135,1.7176951383462478,32.58444877920418,2.3955364301055424e-88,0.5,88
sbmd,focus,self,self,without_guess,conditionAC,-0.23277551635760918,2.6351567240561815,-0.08833460045568296,0.9296872711645462,0.5,88
sbmd,focus,self,self,with_guess,intercept,48.12658227848102,2.0901217145347784,23.025731919728457,1.5852738464300465e-61,0.5,88
sbmd,focus,self,self,with_guess,conditionAC,5.95406288280931,3.151993322720284,1.8889833426648057,0.06015772429832421,0.5,88
sbmd,focus,self,self,with_guess,guessAC,19.109781357882614,3.2624407392189534,5.857510644762732,1.62137020034583e-08,0.5,88
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-14.676913005659435,5.0534683933916655,-2.9043246861605354,0.004040661993788501,0.5,88
sbmd,focus,self,self,without_guess,intercept,58.70895522388061,1.6116541563532198,36.42776273833131,1.0242701429586023e-97,0.5,89
sbmd,focus,self,self,without_guess,conditionAC,-4.446328961254338,2.4724767464010773,-1.7983299409090048,0.07343029714138397,0.5,89
sbmd,focus,self,self,with_guess,intercept,54.56962025316456,2.0528846851132374,26.581921843386198,6.213106257279224e-72,0.5,89
sbmd,focus,self,self,with_guess,conditionAC,-2.5857492854226267,3.0958382829068443,-0.835233965449491,0.40445653745908206,0.5,89
