study,scale,guesser,respondent,strata,est,se,df,lower_CI,upper_CI,cgr,cgr_trial_id
sbmd,PANAS,self,self,PLAC,18.53922,0.8669177,229.0,16.83106,20.24737,0.07143,67
sbmd,PANAS,self,self,ACAC,20.0,3.915552,229.0,12.28489,27.71511,0.07143,67
sbmd,PANAS,self,self,PLPL,15.5,2.674845,229.0,10.22955,20.77045,0.07143,68
sbmd,PANAS,self,self,ACPL,11.97368,0.8678344,229.0,10.26372,13.68365,0.07143,68
sbmd,PANAS,self,self,PLAC,18.48039,0.9174643,229.0,16.67264,20.28814,0.07143,68
sbmd,PANAS,self,self,ACAC,23.0,4.143852,229.0,14.83505,31.16495,0.07143,68
sbmd,PANAS,self,self,PLPL,9.583333,2.47482,229.0,4.707005,14.45966,0.07143,69
sbmd,PANAS,self,self,ACPL,14.84211,0.8029375,229.0,13.26002,16.4242,0.07143,69
sbmd,PANAS,self,self,PLAC,18.5098,0.8488561,229.0,16.83724,20.18237,0.07143,69
sbmd,PANAS,self,self,ACAC,20.6,3.833974,229.0,13.04562,28.15438,0.07143,69
sbmd,PANAS,self,self,PLPL,10.33333,2.575439,229.0,5.258747,15.40792,0.07143,70
sbmd,PANAS,self,self,ACPL,14.16667,0.8355827,229.0,12.52025,15.81308,0.07143,70
sbmd,PANAS,self,self,PLAC,18.66667,0.8833682,229.0,16.9261,20.40724,0.07143,70
sbmd,PANAS,self,self,ACAC,20.0,3.989852,229.0,12.13849,27.86151,0.07143,70
sbmd,PANAS,self,self,PLPL,13.5,2.781675,229.0,8.01905,18.98095,0.07143,71
sbmd,PANAS,self,self,ACPL,11.36842,0.9024946,229.0,9.590166,13.14668,0.07143,71
sbmd,PANAS,self,self,PLAC,17.93137,0.9541067,229.0,16.05142,19.81132,0.07143,71
sbmd,PANAS,self,self,ACAC,23.6,4.309353,229.0,15.10895,32.09105,0.07143,71
sbmd,PANAS,self,self,PLPL,9.083333,2.58173,229.0,3.996351,14.17032,0.07143,72
sbmd,PANAS,self,self,ACPL,13.58772,0.8376239,229.0,11.93728,15.23815,0.07143,72
sbmd,PANAS,self,self,PLAC,19.0098,0.8855262,229.0,17.26498,20.75462,0.07143,72
sbmd,PANAS,self,self,ACAC,18.2,3.999599,229.0,10.31928,26.08072,0.07143,72
sbmd,PANAS,self,self,PLPL,13.41667,2.662333,229.0,8.170866,18.66247,0.07143,73
sbmd,PANAS,self,self,ACPL,12.89474,0.8637749,229.0,11.19277,14.5967,0.07143,73
sbmd,PANAS,self,self,PLAC,18.90196,0.9131727,229.0,17.10267,20.70126,0.07143,73
sbmd,PANAS,self,self,ACAC,21.4,4.124469,229.0,13.27324,29.52676,0.07143,73
sbmd,PANAS,self,self,PLPL,11.33333,2.635317,229.0,6.140765,16.5259,0.07143,74
sbmd,PANAS,self,self,ACPL,13.16667,0.8550097,229.0,11.48197,14.85136,0.07143,74
sbmd,PANAS,self,self,PLAC,18.57843,0.9039063,229.0,16.7974,20.35947,0.07143,74
sbmd,PANAS,self,self,ACAC,19.6,4.082615,229.0,11.55571,27.64429,0.07143,74
sbmd,PANAS,self,self,PLPL,11.58333,2.627417,229.0,6.40633,16.76034,0.07143,75
sbmd,PANAS,self,self,ACPL,12.91228,0.8524468,229.0,11.23264,14.59192,0.07143,75
sbmd,PANAS,self,self,PLAC,18.4902,0.9011967,229.0,16.7145,20.26589,0.07143,75
sbmd,PANAS,self,self,ACAC,18.2,4.070378,229.0,10.17982,26.22018,0.07143,75
sbmd,PANAS,self,self,PLPL,15.08333,2.692783,229.0,9.777534,20.38913,0.07143,76
sbmd,PANAS,self,self,ACPL,12.54386,0.8736543,229.0,10.82243,14.26529,0.07143,76
sbmd,PANAS,self,self,PLAC,18.69608,0.9236171,229.0,16.8762,20.51595,0.07143,76
sbmd,PANAS,self,self,ACAC,14.6,4.171642,229.0,6.380291,22.81971,0.07143,76
sbmd,PANAS,self,self,PLPL,13.0,2.716213,229.0,7.648035,18.35197,0.07143,77
sbmd,PANAS,self,self,ACPL,11.25439,0.881256,229.0,9.517979,12.99079,0.07143,77
sbmd,PANAS,self,self,PLAC,18.10784,0.9316535,229.0,16.27213,19.94355,0.07143,77
sbmd,PANAS,self,self,ACAC,22.8,4.20794,229.0,14.50877,31.09123,0.07143,77
sbmd,PANAS,self,self,PLPL,15.58333,2.7772,229.0,10.1112,21.05547,0.07143,78
sbmd,PANAS,self,self,ACPL,12.78947,0.9010427,229.0,11.01408,14.56487,0.07143,78
sbmd,PANAS,self,self,PLAC,18.56863,0.9525717,229.0,16.6917,20.44555,0.07143,78
sbmd,PANAS,self,self,ACAC,16.0,4.30242,229.0,7.52261,24.47739,0.07143,78
sbmd,PANAS,self,self,PLPL,11.83333,2.731577,229.0,6.451096,17.21557,0.07143,79
sbmd,PANAS,self,self,ACPL,11.62281,0.8862406,229.0,9.876579,13.36904,0.07143,79
sbmd,PANAS,self,self,PLAC,17.9902,0.9369232,229.0,16.1441,19.83629,0.07143,79
sbmd,PANAS,self,self,ACAC,18.8,4.231741,229.0,10.46187,27.13813,0.07143,79
sbmd,PANAS,self,self,PLPL,19.33333,2.616526,229.0,14.17779,24.48888,0.07143,80
sbmd,PANAS,self,self,ACPL,11.24561,0.8489132,229.0,9.572935,12.91829,0.07143,80
sbmd,PANAS,self,self,PLAC,19.14706,0.8974611,229.0,17.37872,20.9154,0.07143,80
sbmd,PANAS,self,self,ACAC,17.2,4.053505,229.0,9.213066,25.18693,0.07143,80
sbmd,PANAS,self,self,PLPL,10.75,2.607093,229.0,5.613044,15.88696,0.07143,81
sbmd,PANAS,self,self,ACPL,12.7193,0.8458525,229.0,11.05265,14.38595,0.07143,81
sbmd,PANAS,self,self,PLAC,18.5,0.8942254,229.0,16.73804,20.26196,0.07143,81
sbmd,PANAS,self,self,ACAC,16.6,4.03889,229.0,8.641862,24.55814,0.07143,81
sbmd,PANAS,self,self,PLPL,11.41667,2.755042,229.0,5.988194,16.84514,0.07143,82
sbmd,PANAS,self,self,ACPL,12.4386,0.8938538,229.0,10.67737,14.19983,0.07143,82
sbmd,PANAS,self,self,PLAC,17.03922,0.9449717,229.0,15.17726,18.90117,0.07143,82
sbmd,PANAS,self,self,ACAC,19.4,4.268093,229.0,10.99025,27.80975,0.07143,82
sbmd,PANAS,self,self,PLPL,9.5,2.625249,229.0,4.327269,14.67273,0.07143,83
sbmd,PANAS,self,self,ACPL,12.72807,0.8517433,229.0,11.04981,14.40633,0.07143,83
sbmd,PANAS,self,self,PLAC,17.81373,0.900453,229.0,16.03949,19.58796,0.07143,83
sbmd,PANAS,self,self,ACAC,18.0,4.067018,229.0,9.986439,26.01356,0.07143,83
sbmd,PANAS,self,self,PLPL,13.66667,2.641682,229.0,8.461556,18.87178,0.07143,84
sbmd,PANAS,self,self,ACPL,13.14035,0.8570749,229.0,11.45159,14.82911,0.07143,84
sbmd,PANAS,self,self,PLAC,17.21569,0.9060895,229.0,15.43035,19.00102,0.07143,84
sbmd,PANAS,self,self,ACAC,20.6,4.092476,229.0,12.53628,28.66372,0.07143,84
sbmd,PANAS,self,self,PLPL,11.16667,2.692858,229.0,5.86072,16.47261,0.07143,85
sbmd,PANAS,self,self,ACPL,12.77193,0.8736785,229.0,11.05045,14.49341,0.07143,85
sbmd,PANAS,self,self,PLAC,18.12745,0.9236427,229.0,16.30753,19.94738,0.07143,85
sbmd,PANAS,self,self,ACAC,18.0,4.171758,229.0,9.780063,26.21994,0.07143,85
sbmd,PANAS,self,self,PLPL,10.66667,2.566038,229.0,5.610604,15.72273,0.07143,86
sbmd,PANAS,self,self,ACPL,12.96491,0.8325327,229.0,11.32451,14.60532,0.07143,86
sbmd,PANAS,self,self,PLAC,16.90196,0.8801438,229.0,15.16775,18.63618,0.07143,86
sbmd,PANAS,self,self,ACAC,17.2,3.975289,229.0,9.367181,25.03282,0.07143,86
sbmd,PANAS,self,self,PLPL,12.66667,2.736836,229.0,7.274067,18.05927,0.07143,87
sbmd,PANAS,self,self,ACPL,13.57018,0.8879469,229.0,11.82059,15.31977,0.07143,87
sbmd,PANAS,self,self,PLAC,19.81373,0.938727,229.0,17.96408,21.66337,0.07143,87
sbmd,PANAS,self,self,ACAC,24.4,4.239888,229.0,16.04582,32.75418,0.07143,87
sbmd,PANAS,self,self,PLPL,6.583333,2.677471,229.0,1.307705,11.85896,0.07143,88
sbmd,PANAS,self,self,ACPL,13.2807,0.8686864,229.0,11.56906,14.99234,0.07143,88
sbmd,PANAS,self,self,PLAC,19.2451,0.9183651,229.0,17.43557,21.05462,0.07143,88
sbmd,PANAS,self,self,ACAC,22.6,4.147921,229.0,14.42703,30.77297,0.07143,88
sbmd,PANAS,self,self,PLPL,10.83333,2.855042,229.0,5.207823,16.45884,0.07143,89
sbmd,PANAS,self,self,ACPL,11.92982,0.926298,229.0,10.10467,13.75498,0.07143,89
sbmd,PANAS,self,self,PLAC,19.2549,0.9792714,229.0,17.32537,21.18444,0.07143,89
sbmd,PANAS,self,self,ACAC,28.4,4.423012,229.0,19.685,37.115,0.07143,89
sbmd,PANAS,self,self,PLPL,9.75,2.637766,229.0,4.552605,14.94739,0.07143,90
sbmd,PANAS,self,self,ACPL,12.57895,0.8558044,229.0,10.89269,14.2652,0.07143,90
sbmd,PANAS,self,self,PLAC,18.17647,0.9047463,229.0,16.39378,19.95916,0.07143,90
sbmd,PANAS,self,self,ACAC,23.6,4.08641,229.0,15.54823,31.65177,0.07143,90
sbmd,PANAS,self,self,PLPL,14.41667,2.804941,229.0,8.889874,19.94346,0.07143,91
sbmd,PANAS,self,self,ACPL,11.7807,0.9100431,229.0,9.987573,13.57383,0.07143,91
sbmd,PANAS,self,self,PLAC,17.85294,0.9620869,229.0,15.95727,19.74862,0.07143,91
sbmd,PANAS,self,self,ACAC,20.6,4.345396,229.0,12.03793,29.16207,0.07143,91
sbmd,PANAS,self,self,PLPL,14.75,2.702709,229.0,9.424644,20.07536,0.07143,92
sbmd,PANAS,self,self,ACPL,13.55263,0.8768745,229.0,11.82486,15.28041,0.07143,92
sbmd,PANAS,self,self,PLAC,19.5,0.9270214,229.0,17.67342,21.32658,0.07143,92
sbmd,PANAS,self,self,ACAC,10.4,4.187018,229.0,2.149994,18.65001,0.07143,92
sbmd,PANAS,self,self,PLPL,8.416667,2.627908,229.0,3.238695,13.59464,0.07143,93
sbmd,PANAS,self,self,ACPL,12.32456,0.8526061,229.0,10.64461,14.00452,0.07143,93
sbmd,PANAS,self,self,PLAC,18.60784,0.9013652,229.0,16.83181,20.38387,0.07143,93
sbmd,PANAS,self,self,ACAC,18.6,4.071138,229.0,10.57832,26.62168,0.07143,93
sbmd,PANAS,self,self,PLPL,14.08333,2.626034,229.0,8.909056,19.25761,0.07143,94
sbmd,PANAS,self,self,ACPL,13.67544,0.8519979,229.0,11.99668,15.3542,0.07143,94
sbmd,PANAS,self,self,PLAC,18.05882,0.9007222,229.0,16.28406,19.83359,0.07143,94
sbmd,PANAS,self,self,ACAC,16.8,4.068234,229.0,8.784044,24.81596,0.07143,94
sbmd,PANAS,self,self,PLPL,5.416667,2.549755,229.0,0.3926866,10.44065,0.07143,95
sbmd,PANAS,self,self,ACPL,14.27193,0.8272499,229.0,12.64194,15.90192,0.07143,95
sbmd,PANAS,self,self,PLAC,18.71569,0.8745589,229.0,16.99248,20.4389,0.07143,95
sbmd,PANAS,self,self,ACAC,22.6,3.950064,229.0,14.81688,30.38312,0.07143,95
sbmd,PANAS,self,self,PLPL,9.272727,1.844094,229.0,5.639167,12.90629,0.14286,0
sbmd,PANAS,self,self,ACPL,13.99057,0.8401202,229.0,12.33521,15.64592,0.14286,0
sbmd,PANAS,self,self,PLAC,18.19149,0.8921347,229.0,16.43365,19.94933,0.14286,0
sbmd,PANAS,self,self,ACAC,20.54545,2.607942,229.0,15.40682,25.68408,0.14286,0
sbmd,PANAS,self,self,PLPL,10.18182,1.95392,229.0,6.331859,14.03178,0.14286,1
sbmd,PANAS,self,self,ACPL,11.5566,0.8901539,229.0,9.802665,13.31054,0.14286,1
sbmd,PANAS,self,self,PLAC,18.21277,0.9452662,229.0,16.35023,20.0753,0.14286,1
sbmd,PANAS,self,self,ACAC,19.09091,2.76326,229.0,13.64624,24.53557,0.14286,1
sbmd,PANAS,self,self,PLPL,6.5,1.95197,229.0,2.653883,10.34612,0.14286,2
sbmd,PANAS,self,self,ACPL,12.65094,0.8892656,229.0,10.89875,14.40313,0.14286,2
sbmd,PANAS,self,self,PLAC,18.46809,0.9443228,229.0,16.60741,20.32876,0.14286,2
sbmd,PANAS,self,self,ACAC,19.45455,2.760502,229.0,14.01531,24.89378,0.14286,2
sbmd,PANAS,self,self,PLPL,13.40909,2.062255,229.0,9.345671,17.47251,0.14286,3
sbmd,PANAS,self,self,ACPL,10.66038,0.9395085,229.0,8.809191,12.51156,0.14286,3
sbmd,PANAS,self,self,PLAC,17.2766,0.9976764,229.0,15.3108,19.24239,0.14286,3
sbmd,PANAS,self,self,ACAC,22.27273,2.916469,229.0,16.52618,28.01927,0.14286,3
sbmd,PANAS,self,self,PLPL,12.77273,1.977476,229.0,8.876354,16.6691,0.14286,4
sbmd,PANAS,self,self,ACPL,10.81132,0.9008854,229.0,9.036237,12.5864,0.14286,4
sbmd,PANAS,self,self,PLAC,18.95745,0.9566621,229.0,17.07246,20.84243,0.14286,4
sbmd,PANAS,self,self,ACAC,22.54545,2.796573,229.0,17.03515,28.05576,0.14286,4
sbmd,PANAS,self,self,PLPL,11.45455,2.029283,229.0,7.456093,15.453,0.14286,5
sbmd,PANAS,self,self,ACPL,12.82075,0.9244873,229.0,10.99917,14.64234,0.14286,5
sbmd,PANAS,self,self,PLAC,18.87234,0.9817253,229.0,16.93797,20.80671,0.14286,5
sbmd,PANAS,self,self,ACAC,20.90909,2.869839,229.0,15.25442,26.56376,0.14286,5
sbmd,PANAS,self,self,PLPL,11.72727,1.87145,229.0,8.039811,15.41473,0.14286,6
sbmd,PANAS,self,self,ACPL,14.20755,0.8525829,229.0,12.52764,15.88746,0.14286,6
sbmd,PANAS,self,self,PLAC,18.17021,0.905369,229.0,16.38629,19.95413,0.14286,6
sbmd,PANAS,self,self,ACAC,17.18182,2.64663,229.0,11.96696,22.39668,0.14286,6
sbmd,PANAS,self,self,PLPL,15.68182,2.050738,229.0,11.64109,19.72255,0.14286,7
sbmd,PANAS,self,self,ACPL,10.75472,0.9342618,229.0,8.913869,12.59557,0.14286,7
sbmd,PANAS,self,self,PLAC,18.09574,0.9921049,229.0,16.14092,20.05057,0.14286,7
sbmd,PANAS,self,self,ACAC,20.90909,2.900182,229.0,15.19464,26.62354,0.14286,7
sbmd,PANAS,self,self,PLPL,11.5,1.857501,229.0,7.840022,15.15998,0.14286,8
sbmd,PANAS,self,self,ACPL,13.0,0.8462282,229.0,11.33261,14.66739,0.14286,8
sbmd,PANAS,self,self,PLAC,19.39362,0.8986209,229.0,17.62299,21.16424,0.14286,8
sbmd,PANAS,self,self,ACAC,17.54545,2.626903,229.0,12.36946,22.72145,0.14286,8
sbmd,PANAS,self,self,PLPL,9.181818,1.86151,229.0,5.513941,12.8497,0.14286,9
sbmd,PANAS,self,self,ACPL,15.11321,0.8480546,229.0,13.44222,16.7842,0.14286,9
sbmd,PANAS,self,self,PLAC,17.91489,0.9005604,229.0,16.14045,19.68934,0.14286,9
sbmd,PANAS,self,self,ACAC,19.36364,2.632573,229.0,14.17647,24.5508,0.14286,9
sbmd,PANAS,self,self,PLPL,8.090909,1.967959,229.0,4.213287,11.96853,0.14286,10
sbmd,PANAS,self,self,ACPL,13.92453,0.89655,229.0,12.15799,15.69107,0.14286,10
sbmd,PANAS,self,self,PLAC,18.59574,0.9520583,229.0,16.71983,20.47166,0.14286,10
sbmd,PANAS,self,self,ACAC,19.18182,2.783115,229.0,13.69803,24.6656,0.14286,10
sbmd,PANAS,self,self,PLPL,12.45455,1.898183,229.0,8.714409,16.19468,0.14286,11
sbmd,PANAS,self,self,ACPL,12.83962,0.8647618,229.0,11.13572,14.54353,0.14286,11
sbmd,PANAS,self,self,PLAC,19.02128,0.918302,229.0,17.21188,20.83068,0.14286,11
sbmd,PANAS,self,self,ACAC,17.54545,2.684436,229.0,12.2561,22.83481,0.14286,11
sbmd,PANAS,self,self,PLPL,13.04545,1.81448,229.0,9.470244,16.62067,0.14286,12
sbmd,PANAS,self,self,ACPL,14.37736,0.826629,229.0,12.74859,16.00613,0.14286,12
sbmd,PANAS,self,self,PLAC,18.38298,0.8778082,229.0,16.65337,20.11259,0.14286,12
sbmd,PANAS,self,self,ACAC,21.45455,2.566062,229.0,16.39843,26.51066,0.14286,12
sbmd,PANAS,self,self,PLPL,8.818182,2.029715,229.0,4.818878,12.81749,0.14286,13
sbmd,PANAS,self,self,ACPL,12.62264,0.9246843,229.0,10.80066,14.44462,0.14286,13
sbmd,PANAS,self,self,PLAC,18.96809,0.9819344,229.0,17.0333,20.90287,0.14286,13
sbmd,PANAS,self,self,ACAC,18.27273,2.87045,229.0,12.61686,23.9286,0.14286,13
sbmd,PANAS,self,self,PLPL,13.5,1.9387,229.0,9.68003,17.31997,0.14286,14
sbmd,PANAS,self,self,ACPL,15.54717,0.8832201,229.0,13.80689,17.28745,0.14286,14
sbmd,PANAS,self,self,PLAC,18.70213,0.937903,229.0,16.8541,20.55015,0.14286,14
sbmd,PANAS,self,self,ACAC,22.27273,2.741735,229.0,16.87047,27.67498,0.14286,14
sbmd,PANAS,self,self,PLPL,10.59091,1.894138,229.0,6.858743,14.32307,0.14286,15
sbmd,PANAS,self,self,ACPL,14.20755,0.8629188,229.0,12.50727,15.90782,0.14286,15
sbmd,PANAS,self,self,PLAC,19.05319,0.9163449,229.0,17.24765,20.85874,0.14286,15
sbmd,PANAS,self,self,ACAC,23.81818,2.678715,229.0,18.5401,29.09626,0.14286,15
sbmd,PANAS,self,self,PLPL,13.27273,1.988731,229.0,9.354176,17.19128,0.14286,16
sbmd,PANAS,self,self,ACPL,12.10377,0.9060132,229.0,10.31859,13.88896,0.14286,16
sbmd,PANAS,self,self,PLAC,18.84043,0.9621074,229.0,16.94471,20.73614,0.14286,16
sbmd,PANAS,self,self,ACAC,25.45455,2.812491,229.0,19.91288,30.99621,0.14286,16
sbmd,PANAS,self,self,PLPL,12.18182,1.860938,229.0,8.515068,15.84857,0.14286,17
sbmd,PANAS,self,self,ACPL,12.13208,0.8477941,229.0,10.4616,13.80255,0.14286,17
sbmd,PANAS,self,self,PLAC,18.96809,0.9002837,229.0,17.19419,20.74198,0.14286,17
sbmd,PANAS,self,self,ACAC,22.54545,2.631764,229.0,17.35989,27.73102,0.14286,17
sbmd,PANAS,self,self,PLPL,12.68182,1.987924,229.0,8.764858,16.59878,0.14286,18
sbmd,PANAS,self,self,ACPL,11.73585,0.9056454,229.0,9.951386,13.52031,0.14286,18
sbmd,PANAS,self,self,PLAC,19.17021,0.9617168,229.0,17.27527,21.06516,0.14286,18
sbmd,PANAS,self,self,ACAC,20.45455,2.811349,229.0,14.91513,25.99396,0.14286,18
sbmd,PANAS,self,self,PLPL,8.772727,2.008331,229.0,4.815557,12.7299,0.14286,19
sbmd,PANAS,self,self,ACPL,13.32075,0.9149423,229.0,11.51797,15.12354,0.14286,19
sbmd,PANAS,self,self,PLAC,19.94681,0.9715893,229.0,18.03241,21.86121,0.14286,19
sbmd,PANAS,self,self,ACAC,21.36364,2.840209,229.0,15.76735,26.95992,0.14286,19
sbmd,PANAS,self,self,PLPL,10.13636,2.110719,229.0,5.977451,14.29528,0.14286,20
sbmd,PANAS,self,self,ACPL,10.86792,0.9615876,229.0,8.973234,12.76261,0.14286,20
sbmd,PANAS,self,self,PLAC,16.5,1.021122,229.0,14.488,18.512,0.14286,20
sbmd,PANAS,self,self,ACAC,18.45455,2.985007,229.0,12.57295,24.33614,0.14286,20
sbmd,PANAS,self,self,PLPL,9.954545,1.933047,229.0,6.145713,13.76338,0.14286,21
sbmd,PANAS,self,self,ACPL,14.19811,0.8806451,229.0,12.46291,15.93332,0.14286,21
sbmd,PANAS,self,self,PLAC,17.81915,0.9351686,229.0,15.97651,19.66178,0.14286,21
sbmd,PANAS,self,self,ACAC,23.18182,2.733742,229.0,17.79532,28.56832,0.14286,21
sbmd,PANAS,self,self,PLPL,12.68182,1.837477,229.0,9.061295,16.30234,0.14286,22
sbmd,PANAS,self,self,ACPL,12.39623,0.8371058,229.0,10.74681,14.04564,0.14286,22
sbmd,PANAS,self,self,PLAC,19.55319,0.8889337,229.0,17.80166,21.30473,0.14286,22
sbmd,PANAS,self,self,ACAC,18.63636,2.598585,229.0,13.51617,23.75656,0.14286,22
sbmd,PANAS,self,self,PLPL,7.818182,2.109277,229.0,3.662111,11.97425,0.14286,23
sbmd,PANAS,self,self,ACPL,12.86792,0.9609304,229.0,10.97453,14.76132,0.14286,23
sbmd,PANAS,self,self,PLAC,18.62766,1.020425,229.0,16.61704,20.63828,0.14286,23
sbmd,PANAS,self,self,ACAC,18.09091,2.982967,229.0,12.21334,23.96848,0.14286,23
sbmd,PANAS,self,self,PLPL,8.090909,1.939491,229.0,4.26938,11.91244,0.14286,24
sbmd,PANAS,self,self,ACPL,13.84906,0.8835805,229.0,12.10807,15.59004,0.14286,24
sbmd,PANAS,self,self,PLAC,18.56383,0.9382858,229.0,16.71505,20.41261,0.14286,24
sbmd,PANAS,self,self,ACAC,17.63636,2.742854,229.0,12.23191,23.04082,0.14286,24
sbmd,PANAS,self,self,PLPL,8.045455,1.923728,229.0,4.254984,11.83592,0.14286,25
sbmd,PANAS,self,self,ACPL,12.86792,0.8763994,229.0,11.14109,14.59476,0.14286,25
sbmd,PANAS,self,self,PLAC,19.01064,0.9306601,229.0,17.17689,20.84439,0.14286,25
sbmd,PANAS,self,self,ACAC,22.72727,2.720562,229.0,17.36674,28.08781,0.14286,25
sbmd,PANAS,self,self,PLPL,11.18182,2.188246,229.0,6.870147,15.49349,0.14286,26
sbmd,PANAS,self,self,ACPL,11.63208,0.996907,229.0,9.667793,13.59636,0.14286,26
sbmd,PANAS,self,self,PLAC,17.62766,1.058629,229.0,15.54176,19.71356,0.14286,26
sbmd,PANAS,self,self,ACAC,22.72727,3.094648,229.0,16.62965,28.8249,0.14286,26
sbmd,PANAS,self,self,PLPL,10.27273,1.947003,229.0,6.436397,14.10906,0.14286,27
sbmd,PANAS,self,self,ACPL,12.74528,0.8870029,229.0,10.99755,14.49301,0.14286,27
sbmd,PANAS,self,self,PLAC,18.48936,0.9419201,229.0,16.63342,20.3453,0.14286,27
sbmd,PANAS,self,self,ACAC,22.72727,2.753478,229.0,17.30188,28.15266,0.14286,27
sbmd,PANAS,self,self,PLPL,9.090909,2.004726,229.0,5.140843,13.04097,0.14286,28
sbmd,PANAS,self,self,ACPL,12.59434,0.9132998,229.0,10.79479,14.39388,0.14286,28
sbmd,PANAS,self,self,PLAC,18.37234,0.969845,229.0,16.46138,20.2833,0.14286,28
sbmd,PANAS,self,self,ACAC,20.0,2.83511,229.0,14.41376,25.58624,0.14286,28
sbmd,PANAS,self,self,PLPL,10.95455,2.045102,229.0,6.924924,14.98417,0.14286,29
sbmd,PANAS,self,self,ACPL,12.91509,0.931694,229.0,11.07931,14.75088,0.14286,29
sbmd,PANAS,self,self,PLAC,18.2234,0.9893781,229.0,16.27396,20.17285,0.14286,29
sbmd,PANAS,self,self,ACAC,18.18182,2.89221,229.0,12.48307,23.88056,0.14286,29
sbmd,PANAS,self,self,PLPL,12.54545,2.068138,229.0,8.470443,16.62047,0.14286,30
sbmd,PANAS,self,self,ACPL,13.96226,0.9421887,229.0,12.1058,15.81873,0.14286,30
sbmd,PANAS,self,self,PLAC,18.8617,1.000523,229.0,16.8903,20.83311,0.14286,30
sbmd,PANAS,self,self,ACAC,19.0,2.924789,229.0,13.23706,24.76294,0.14286,30
sbmd,PANAS,self,self,PLPL,10.36364,2.021528,229.0,6.380463,14.34681,0.14286,31
sbmd,PANAS,self,self,ACPL,11.16981,0.9209546,229.0,9.355183,12.98444,0.14286,31
sbmd,PANAS,self,self,PLAC,17.97872,0.9779739,229.0,16.05175,19.9057,0.14286,31
sbmd,PANAS,self,self,ACAC,21.72727,2.858873,229.0,16.09421,27.36033,0.14286,31
sbmd,PANAS,self,self,PLPL,12.09091,2.079559,229.0,7.993392,16.18843,0.14286,32
sbmd,PANAS,self,self,ACPL,11.32075,0.9473921,229.0,9.454035,13.18747,0.14286,32
sbmd,PANAS,self,self,PLAC,19.11702,1.006048,229.0,17.13473,21.09932,0.14286,32
sbmd,PANAS,self,self,ACAC,10.63636,2.940941,229.0,4.8416,16.43113,0.14286,32
sbmd,PANAS,self,self,PLPL,8.727273,1.904212,229.0,4.975257,12.47929,0.14286,33
sbmd,PANAS,self,self,ACPL,14.07547,0.8675084,229.0,12.36615,15.78479,0.14286,33
sbmd,PANAS,self,self,PLAC,18.55319,0.9212186,229.0,16.73804,20.36834,0.14286,33
sbmd,PANAS,self,self,ACAC,15.90909,2.692962,229.0,10.60294,21.21524,0.14286,33
sbmd,PANAS,self,self,PLPL,9.863636,1.974483,229.0,5.973159,13.75411,0.14286,34
sbmd,PANAS,self,self,ACPL,12.73585,0.8995222,229.0,10.96345,14.50825,0.14286,34
sbmd,PANAS,self,self,PLAC,18.45745,0.9552145,229.0,16.57531,20.33958,0.14286,34
sbmd,PANAS,self,self,ACAC,16.36364,2.792341,229.0,10.86167,21.8656,0.14286,34
sbmd,PANAS,self,self,PLPL,9.636364,2.046163,229.0,5.60465,13.66808,0.14286,35
sbmd,PANAS,self,self,ACPL,12.26415,0.9321776,229.0,10.42741,14.10089,0.14286,35
sbmd,PANAS,self,self,PLAC,17.32979,0.9898917,229.0,15.37933,19.28025,0.14286,35
sbmd,PANAS,self,self,ACAC,12.63636,2.893712,229.0,6.93466,18.33807,0.14286,35
sbmd,PANAS,self,self,PLPL,9.545455,1.984786,229.0,5.634677,13.45623,0.14286,36
sbmd,PANAS,self,self,ACPL,12.17925,0.9042158,229.0,10.3976,13.96089,0.14286,36
sbmd,PANAS,self,self,PLAC,17.57447,0.9601987,229.0,15.68251,19.46642,0.14286,36
sbmd,PANAS,self,self,ACAC,20.63636,2.806911,229.0,15.10569,26.16704,0.14286,36
sbmd,PANAS,self,self,PLPL,7.409091,1.928104,229.0,3.609999,11.20818,0.14286,37
sbmd,PANAS,self,self,ACPL,12.50943,0.878393,229.0,10.77867,14.2402,0.14286,37
sbmd,PANAS,self,self,PLAC,20.1383,0.9327771,229.0,18.30038,21.97622,0.14286,37
sbmd,PANAS,self,self,ACAC,20.72727,2.726751,229.0,15.35454,26.1,0.14286,37
sbmd,PANAS,self,self,PLPL,7.090909,2.020471,229.0,3.109818,11.072,0.14286,38
sbmd,PANAS,self,self,ACPL,13.56604,0.9204731,229.0,11.75236,15.37972,0.14286,38
sbmd,PANAS,self,self,PLAC,18.79787,0.9774626,229.0,16.8719,20.72384,0.14286,38
sbmd,PANAS,self,self,ACAC,20.18182,2.857378,229.0,14.55171,25.81193,0.14286,38
sbmd,PANAS,self,self,PLPL,13.13636,1.9529,229.0,9.288414,16.98431,0.14286,39
sbmd,PANAS,self,self,ACPL,12.41509,0.8896894,229.0,10.66207,14.16812,0.14286,39
sbmd,PANAS,self,self,PLAC,18.69149,0.9447729,229.0,16.82993,20.55305,0.14286,39
sbmd,PANAS,self,self,ACAC,18.18182,2.761818,229.0,12.74,23.62364,0.14286,39
sbmd,PANAS,self,self,PLPL,12.95455,2.09171,229.0,8.833087,17.076,0.14286,40
sbmd,PANAS,self,self,ACPL,12.42453,0.9529277,229.0,10.5469,14.30216,0.14286,40
sbmd,PANAS,self,self,PLAC,17.48936,1.011927,229.0,15.49548,19.48324,0.14286,40
