study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,mood,self,self,without_guess,1.0,231.0,0.08225407161138619,-0.003971511927974403,0.7745227647738363,0.21429,57
sbmd,mood,self,self,with_guess,3.0,229.0,11.886741622939699,0.12340435698264607,2.9036284206466324e-07,0.21429,57
sbmd,mood,self,self,without_guess,1.0,231.0,2.6562981248692354,0.0070886089446821066,0.10450333374912008,0.21429,58
sbmd,mood,self,self,with_guess,3.0,229.0,10.506566812944646,0.1094723369894629,1.679319692706092e-06,0.21429,58
sbmd,mood,self,self,without_guess,1.0,231.0,5.223826122705271,0.017880610063911284,0.023186370855376892,0.21429,59
sbmd,mood,self,self,with_guess,3.0,229.0,20.361074051443552,0.200229512492898,9.866987634404424e-12,0.21429,59
sbmd,mood,self,self,without_guess,1.0,231.0,6.232684168541714,0.02205718064052331,0.01323955188762098,0.21429,60
sbmd,mood,self,self,with_guess,3.0,229.0,8.787745807519586,0.09149021471676744,1.538950400888479e-05,0.21429,60
sbmd,mood,self,self,without_guess,1.0,231.0,0.14362273698319308,-0.003704957345897819,0.7050538610157027,0.21429,61
sbmd,mood,self,self,with_guess,3.0,229.0,3.222286858175996,0.027933750661819023,0.023449141280175813,0.21429,61
sbmd,mood,self,self,without_guess,1.0,231.0,2.3310302943901076,0.00570447185147549,0.12818594828184246,0.21429,62
sbmd,mood,self,self,with_guess,3.0,229.0,13.69540032429236,0.14101498275619728,3.010484631164828e-08,0.21429,62
sbmd,mood,self,self,without_guess,1.0,231.0,6.531728400187531,0.023288376830516766,0.011238601526628362,0.21429,63
sbmd,mood,self,self,with_guess,3.0,229.0,7.83272458957954,0.08118147336587389,5.3400460223896567e-05,0.21429,63
sbmd,mood,self,self,without_guess,1.0,231.0,3.839232156190115,0.01209011003026006,0.05126924594615187,0.21429,64
sbmd,mood,self,self,with_guess,3.0,229.0,8.022558139647666,0.0832491722513179,4.167137395793513e-05,0.21429,64
sbmd,mood,self,self,without_guess,1.0,231.0,10.389733570431497,0.03889864507303831,0.0014501001008227613,0.21429,65
sbmd,mood,self,self,with_guess,3.0,229.0,10.489075848797796,0.10929293414206187,1.7173269324590412e-06,0.21429,65
sbmd,mood,self,self,without_guess,1.0,231.0,5.112714363388687,0.01741843667537124,0.024682259788955857,0.21429,66
sbmd,mood,self,self,with_guess,3.0,229.0,14.049329566700612,0.1443786800255441,1.940756104558349e-08,0.21429,66
sbmd,mood,self,self,without_guess,1.0,231.0,0.833108869364543,-0.0007198761706184165,0.3623267159793102,0.21429,67
sbmd,mood,self,self,with_guess,3.0,229.0,4.564741359343399,0.044064600707562906,0.0039761000506970115,0.21429,67
sbmd,mood,self,self,without_guess,1.0,231.0,3.837251856005252,0.012081779332628995,0.05132880001118077,0.21429,68
sbmd,mood,self,self,with_guess,3.0,229.0,7.519485331436446,0.07774914946509215,8.046078649596961e-05,0.21429,68
sbmd,mood,self,self,without_guess,1.0,231.0,2.5586617905760396,0.006673534514312518,0.11105818920293627,0.21429,69
sbmd,mood,self,self,with_guess,3.0,229.0,11.871716873736474,0.1232550386651794,2.959287721042312e-07,0.21429,69
sbmd,mood,self,self,without_guess,1.0,231.0,2.9685835345766343,0.00841387978179442,0.08623439593700898,0.21429,70
sbmd,mood,self,self,with_guess,3.0,229.0,9.295982802361658,0.09688250679492993,7.967272378180928e-06,0.21429,70
sbmd,mood,self,self,without_guess,1.0,231.0,3.679086587413202,0.011415957963579748,0.05633196578250446,0.21429,71
sbmd,mood,self,self,with_guess,3.0,229.0,12.957639282851467,0.13391767311406844,7.553202952224786e-08,0.21429,71
sbmd,mood,self,self,without_guess,1.0,231.0,5.6137476927751235,0.019499068578068046,0.018643473198611208,0.21429,72
sbmd,mood,self,self,with_guess,3.0,229.0,8.689378755655914,0.0904391140523465,1.7486230998525455e-05,0.21429,72
sbmd,mood,self,self,without_guess,1.0,231.0,10.671032094538644,0.040017340972646975,0.001253737915720238,0.21429,73
sbmd,mood,self,self,with_guess,3.0,229.0,11.58868677380582,0.12043270571925857,4.233862996114242e-07,0.21429,73
sbmd,mood,self,self,without_guess,1.0,231.0,7.0459159519858545,0.025398108292709942,0.008496921421134255,0.21429,74
sbmd,mood,self,self,with_guess,3.0,229.0,6.755355650862235,0.06926761898911382,0.00021949955377695022,0.21429,74
sbmd,mood,self,self,without_guess,1.0,231.0,1.3862878945222,0.0016622662981626846,0.2402446540071152,0.21429,75
sbmd,mood,self,self,with_guess,3.0,229.0,6.563952540732967,0.06711863340357693,0.00028243510602366634,0.21429,75
sbmd,mood,self,self,without_guess,1.0,231.0,2.0107563815839216,0.004337809967573714,0.15753499936090834,0.21429,76
sbmd,mood,self,self,with_guess,3.0,229.0,7.2687301542904255,0.07498295966365043,0.00011178420267226788,0.21429,76
sbmd,mood,self,self,without_guess,1.0,231.0,6.662071732539148,0.02382404433009888,0.010466950008458665,0.21429,77
sbmd,mood,self,self,with_guess,3.0,229.0,9.803307969933373,0.10220166280850229,4.1408934788958245e-06,0.21429,77
sbmd,mood,self,self,without_guess,1.0,231.0,12.576323602481958,0.04752647314512637,0.0004729117570215797,0.21429,78
sbmd,mood,self,self,with_guess,3.0,229.0,15.094942313087062,0.1541639302877842,5.350871725341531e-09,0.21429,78
sbmd,mood,self,self,without_guess,1.0,231.0,3.5354336806817654,0.010810450433403451,0.06132899939056897,0.21429,79
sbmd,mood,self,self,with_guess,3.0,229.0,5.16021243801349,0.05104959415664834,0.0018061675325659811,0.21429,79
sbmd,mood,self,self,without_guess,1.0,231.0,6.083580727371384,0.021442145895447462,0.014371741934813536,0.21429,80
sbmd,mood,self,self,with_guess,3.0,229.0,7.192306445108889,0.07413659400316397,0.00012357974459303926,0.21429,80
sbmd,mood,self,self,without_guess,1.0,231.0,2.728904495567276,0.007397050438834762,0.09990549337751742,0.21429,81
sbmd,mood,self,self,with_guess,3.0,229.0,8.617543436487905,0.08966998018311256,1.9196978468470724e-05,0.21429,81
sbmd,mood,self,self,without_guess,1.0,231.0,3.9801589469267875,0.012682598225665087,0.04721421706606329,0.21429,82
sbmd,mood,self,self,with_guess,3.0,229.0,12.721712517579657,0.1316232270230142,1.0150084852323367e-07,0.21429,82
sbmd,mood,self,self,without_guess,1.0,231.0,3.7825862455270634,0.011851757364224391,0.053002209630763575,0.21429,83
sbmd,mood,self,self,with_guess,3.0,229.0,9.056615539898418,0.0943508650164332,1.0859824753659238e-05,0.21429,83
sbmd,mood,self,self,without_guess,1.0,231.0,3.4330926487457116,0.010378622835434226,0.06517775267964782,0.21429,84
sbmd,mood,self,self,with_guess,3.0,229.0,6.992108603182024,0.07191211308242851,0.00016075815980720547,0.21429,84
sbmd,mood,self,self,without_guess,1.0,231.0,0.6083803839676653,-0.0016908698009245882,0.43619672704884305,0.21429,85
sbmd,mood,self,self,with_guess,3.0,229.0,6.638749077457493,0.06795959452409928,0.0002559295097532902,0.21429,85
sbmd,mood,self,self,without_guess,1.0,231.0,4.872759095899655,0.01641884849587527,0.028267651662638088,0.21429,86
sbmd,mood,self,self,with_guess,3.0,229.0,8.34510114125213,0.08674110695157722,2.7363791253809285e-05,0.21429,86
sbmd,mood,self,self,without_guess,1.0,231.0,2.6301220483643117,0.006977362482509242,0.10621771768995301,0.21429,87
sbmd,mood,self,self,with_guess,3.0,229.0,9.095492995473117,0.09476301318145741,1.032660877732222e-05,0.21429,87
sbmd,mood,self,self,without_guess,1.0,231.0,6.528873132714599,0.023276636056053124,0.011256148564337919,0.21429,88
sbmd,mood,self,self,with_guess,3.0,229.0,7.041461881986745,0.0724614899069238,0.00015066095710412414,0.21429,88
sbmd,mood,self,self,without_guess,1.0,231.0,1.98937759795061,0.004246449379584516,0.1597511271204865,0.21429,89
sbmd,mood,self,self,with_guess,3.0,229.0,7.28413191960849,0.07515334147715513,0.0001095476153974525,0.21429,89
sbmd,mood,self,self,without_guess,1.0,231.0,4.254191606960818,0.013832661534029622,0.04027191196332495,0.21429,90
sbmd,mood,self,self,with_guess,3.0,229.0,7.312120875602706,0.07546280829363194,0.0001055976329026557,0.21429,90
