study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-18.61192,3.34603,229.0,-5.56239,7.394811e-08,4.417914e-07,0.35714,38
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.29583,4.173579,229.0,-2.946111,0.003550287,0.01850724,0.35714,38
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.215416,3.270472,229.0,-2.206231,0.02836147,0.1245986,0.35714,38
sbmd,mood,self,self,PLACvsACAC,fixGuess,-0.8993219,4.233047,229.0,-0.2124526,0.8319429,0.9966031,0.35714,38
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-12.0327,3.579299,229.0,-3.361747,0.0009075076,0.004994178,0.35714,39
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-8.287389,4.464541,229.0,-1.856269,0.06469972,0.2499956,0.35714,39
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-1.682188,3.498474,229.0,-0.4808348,0.6310929,0.9632767,0.35714,39
sbmd,mood,self,self,PLACvsACAC,fixGuess,2.063119,4.528155,229.0,0.4556203,0.6490947,0.96848,0.35714,39
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.70272,3.499434,229.0,-3.915695,0.0001189669,0.0006835781,0.35714,40
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-16.61697,4.364924,229.0,-3.806933,0.000180673,0.001031427,0.35714,40
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-2.405515,3.420413,229.0,-0.7032822,0.4825943,0.8957136,0.35714,40
sbmd,mood,self,self,PLACvsACAC,fixGuess,-5.31977,4.427119,229.0,-1.201633,0.2307471,0.6264337,0.35714,40
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-17.28974,3.293828,229.0,-5.249132,3.48281e-07,2.075483e-06,0.35714,41
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-15.28973,4.108467,229.0,-3.721518,0.00024924,0.00141478,0.35714,41
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.837251,3.219449,229.0,-1.191897,0.2345354,0.6325908,0.35714,41
sbmd,mood,self,self,PLACvsACAC,fixGuess,-1.837246,4.167007,229.0,-0.4409029,0.6596992,0.9712958,0.35714,41
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-11.7827,3.502416,229.0,-3.364162,0.0008999766,0.004953978,0.35714,42
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-11.58697,4.368644,229.0,-2.652303,0.008553541,0.04222896,0.35714,42
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.799277,3.423327,229.0,-1.10982,0.2682407,0.683861,0.35714,42
sbmd,mood,self,self,PLACvsACAC,fixGuess,-3.603547,4.430891,229.0,-0.8132782,0.4169033,0.8481599,0.35714,42
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-11.85488,3.339728,229.0,-3.549654,0.0004680126,0.002621578,0.35714,43
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-6.297234,4.165718,229.0,-1.51168,0.131994,0.4321597,0.35714,43
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-6.408454,3.264313,229.0,-1.963186,0.05083494,0.2050856,0.35714,43
sbmd,mood,self,self,PLACvsACAC,fixGuess,-0.8508086,4.225075,229.0,-0.2013712,0.840587,0.9971024,0.35714,43
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.75604,3.362962,229.0,-4.090453,5.964878e-05,0.000345778,0.35714,44
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.14955,4.194699,229.0,-2.896407,0.004140277,0.02140772,0.35714,44
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.621609,3.287022,229.0,-2.318697,0.02129302,0.09677118,0.35714,44
sbmd,mood,self,self,PLACvsACAC,fixGuess,-6.015128,4.254468,229.0,-1.413838,0.1587675,0.4919912,0.35714,44
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-20.27918,3.46043,229.0,-5.860306,1.59782e-08,9.56077e-08,0.35714,45
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-18.52133,4.316272,229.0,-4.291048,2.624783e-05,0.000153391,0.35714,45
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-8.207505,3.382289,229.0,-2.426613,0.01601377,0.07496086,0.35714,45
sbmd,mood,self,self,PLACvsACAC,fixGuess,-6.449661,4.377774,229.0,-1.473274,0.1420503,0.455349,0.35714,45
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.98717,3.699846,229.0,-3.780475,0.000199727,0.00113826,0.35714,46
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-2.968589,4.614901,229.0,-0.6432616,0.520698,0.9178098,0.35714,46
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.111438,3.616298,229.0,-1.966496,0.05044916,0.2037896,0.35714,46
sbmd,mood,self,self,PLACvsACAC,fixGuess,3.907147,4.680658,229.0,0.834743,0.4047324,0.8378832,0.35714,46
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-16.24547,3.400453,229.0,-4.777443,3.17163e-06,1.877538e-05,0.35714,47
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-9.762775,4.241462,229.0,-2.301747,0.02224804,0.1006171,0.35714,47
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-5.036166,3.323667,229.0,-1.515244,0.1310896,0.43003,0.35714,47
sbmd,mood,self,self,PLACvsACAC,fixGuess,1.446531,4.301898,229.0,0.3362541,0.7369871,0.9868731,0.35714,47
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-14.74748,3.280822,229.0,-4.495058,1.104614e-05,6.496723e-05,0.35714,48
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-19.55368,4.092244,229.0,-4.77823,3.160381e-06,1.870906e-05,0.35714,48
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-1.147378,3.206737,229.0,-0.3578023,0.7208208,0.984273,0.35714,48
sbmd,mood,self,self,PLACvsACAC,fixGuess,-5.953573,4.150553,229.0,-1.434405,0.1528209,0.47922,0.35714,48
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-15.29225,3.604871,229.0,-4.242108,3.215714e-05,0.0001875881,0.35714,49
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.55556,4.496438,229.0,-2.792334,0.005675186,0.02880932,0.35714,49
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-5.25,3.523469,229.0,-1.490009,0.1375979,0.4451922,0.35714,49
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.513302,4.560506,229.0,-0.5511015,0.5821013,0.9461783,0.35714,49
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-11.71554,3.395353,229.0,-3.450464,0.0006661729,0.003698521,0.35714,50
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-16.09892,4.235101,229.0,-3.801307,0.0001845741,0.00105332,0.35714,50
sbmd,mood,self,self,PLPLvsACPL,fixGuess,0.4527577,3.318682,229.0,0.136427,0.8916036,0.9990914,0.35714,50
sbmd,mood,self,self,PLACvsACAC,fixGuess,-3.930621,4.295446,229.0,-0.9150669,0.361119,0.796835,0.35714,50
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-17.60035,3.253551,229.0,-5.409583,1.587454e-07,9.473598e-07,0.35714,51
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-10.7684,4.058228,229.0,-2.653474,0.008524824,0.04209764,0.35714,51
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.754747,3.180082,229.0,-2.438537,0.01550824,0.07281946,0.35714,51
sbmd,mood,self,self,PLACvsACAC,fixGuess,-0.922796,4.116053,229.0,-0.2241944,0.8228059,0.996016,0.35714,51
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-16.31992,3.407395,229.0,-4.78956,3.002465e-06,1.777802e-05,0.35714,52
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-17.94515,4.250121,229.0,-4.222268,3.48985e-05,0.0002034255,0.35714,52
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.435805,3.330451,229.0,-1.031633,0.3033322,0.7310681,0.35714,52
sbmd,mood,self,self,PLACvsACAC,fixGuess,-5.061033,4.31068,229.0,-1.174068,0.2415871,0.6438327,0.35714,52
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.2256,3.16913,229.0,-4.17326,4.265986e-05,0.0002481815,0.35714,53
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-15.32302,3.952927,229.0,-3.876372,0.0001385133,0.000794101,0.35714,53
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-4.685579,3.097567,229.0,-1.512664,0.1317438,0.4315712,0.35714,53
sbmd,mood,self,self,PLACvsACAC,fixGuess,-6.782994,4.009252,229.0,-1.691835,0.09203759,0.3303351,0.35714,53
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-16.9922,3.610935,229.0,-4.705762,4.377159e-06,2.587482e-05,0.35714,54
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-8.762775,4.504002,229.0,-1.945553,0.0529322,0.2120852,0.35714,54
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.304024,3.529396,229.0,-2.069483,0.03962283,0.1662737,0.35714,54
sbmd,mood,self,self,PLACvsACAC,fixGuess,0.9254043,4.568178,229.0,0.2025762,0.8396461,0.9970506,0.35714,54
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-14.40996,3.453989,229.0,-4.171976,4.288388e-05,0.0002494716,0.35714,55
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-9.182841,4.308239,229.0,-2.131461,0.03411661,0.1462679,0.35714,55
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-1.20208,3.375993,229.0,-0.3560669,0.7221183,0.9844935,0.35714,55
sbmd,mood,self,self,PLACvsACAC,fixGuess,4.025039,4.369626,229.0,0.9211405,0.3579465,0.7935764,0.35714,55
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-17.3584,3.468158,229.0,-5.005078,1.113257e-06,6.614892e-06,0.35714,56
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-16.827,4.325912,229.0,-3.889816,0.0001315111,0.0007545464,0.35714,56
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-2.202758,3.389843,229.0,-0.6498112,0.5164655,0.915536,0.35714,56
sbmd,mood,self,self,PLACvsACAC,fixGuess,-1.671362,4.387551,229.0,-0.3809327,0.7036064,0.9811429,0.35714,56
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-14.92354,3.463046,229.0,-4.309369,2.431544e-05,0.0001421897,0.35714,57
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-17.27989,4.319536,229.0,-4.000404,8.538008e-05,0.0004928065,0.35714,57
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-0.7359855,3.384846,229.0,-0.2174355,0.8280626,0.9963614,0.35714,57
sbmd,mood,self,self,PLACvsACAC,fixGuess,-3.092332,4.381084,229.0,-0.7058372,0.4810068,0.8947109,0.35714,57
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-15.77741,3.389408,229.0,-4.654918,5.488704e-06,3.240988e-05,0.35714,58
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-13.30708,4.227685,229.0,-3.147604,0.001864872,0.01000905,0.35714,58
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-5.00972,3.312871,229.0,-1.512199,0.131862,0.4318494,0.35714,58
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.539384,4.287925,229.0,-0.5922176,0.5542891,0.9343602,0.35714,58
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-12.92128,3.3215,229.0,-3.890194,0.0001313194,0.0007534631,0.35714,59
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-8.971402,4.142982,229.0,-2.165446,0.03138674,0.1360915,0.35714,59
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-2.818942,3.246496,229.0,-0.868303,0.3861375,0.8212135,0.35714,59
sbmd,mood,self,self,PLACvsACAC,fixGuess,1.130934,4.202014,229.0,0.2691409,0.7880636,0.9931649,0.35714,59
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-12.76132,3.446772,229.0,-3.702397,0.0002676445,0.001517196,0.35714,60
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-20.54243,4.299236,229.0,-4.778157,3.161413e-06,1.871515e-05,0.35714,60
sbmd,mood,self,self,PLPLvsACPL,fixGuess,3.664783,3.368939,229.0,1.087815,0.2778203,0.6973426,0.35714,60
sbmd,mood,self,self,PLACvsACAC,fixGuess,-4.116328,4.360495,229.0,-0.9440046,0.3461622,0.7811295,0.35714,60
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-17.49044,3.420898,229.0,-5.112822,6.698216e-07,3.985623e-06,0.35714,61
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-17.78012,4.266963,229.0,-4.166926,4.377586e-05,0.0002546075,0.35714,61
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-5.726492,3.34365,229.0,-1.712647,0.08813103,0.3194462,0.35714,61
sbmd,mood,self,self,PLACvsACAC,fixGuess,-6.016171,4.327762,229.0,-1.390134,0.1658378,0.5068123,0.35714,61
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-16.80131,3.502933,229.0,-4.796354,2.91145e-06,1.724129e-05,0.35714,62
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-14.22316,4.369288,229.0,-3.255258,0.00130437,0.007094376,0.35714,62
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-4.354882,3.423833,229.0,-1.271932,0.2046874,0.5817433,0.35714,62
sbmd,mood,self,self,PLACvsACAC,fixGuess,-1.776734,4.431545,229.0,-0.4009289,0.6888463,0.9781432,0.35714,62
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.62324,3.474524,229.0,-3.920893,0.0001165878,0.0006701021,0.35714,63
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.66667,4.333853,229.0,-2.922726,0.003817552,0.01982534,0.35714,63
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-0.75,3.396065,229.0,-0.2208438,0.8254108,0.9961898,0.35714,63
sbmd,mood,self,self,PLACvsACAC,fixGuess,0.2065728,4.395605,229.0,0.0469953,0.9625579,0.9999626,0.35714,63
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-12.38984,3.232247,229.0,-3.833196,0.0001634691,0.0009347464,0.35714,64
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-17.59119,4.031656,229.0,-4.363266,1.938894e-05,0.0001135863,0.35714,64
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-0.7355335,3.159259,229.0,-0.2328183,0.8161104,0.995545,0.35714,64
sbmd,mood,self,self,PLACvsACAC,fixGuess,-5.936881,4.089102,229.0,-1.451879,0.1479039,0.4684428,0.35714,64
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-19.32545,3.659659,229.0,-5.280671,2.988415e-07,1.781412e-06,0.35714,65
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-7.716831,4.564775,229.0,-1.690517,0.0922897,0.3310315,0.35714,65
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-8.075497,3.577019,229.0,-2.257605,0.02491309,0.1112027,0.35714,65
sbmd,mood,self,self,PLACvsACAC,fixGuess,3.533125,4.629818,229.0,0.7631239,0.4461749,0.8709348,0.35714,65
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-10.71957,3.299614,229.0,-3.248733,0.001333292,0.007246147,0.35714,66
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-16.13549,4.115684,229.0,-3.920488,0.0001167716,0.0006711434,0.35714,66
sbmd,mood,self,self,PLPLvsACPL,fixGuess,3.648056,3.225105,229.0,1.131143,0.2591779,0.6706751,0.35714,66
sbmd,mood,self,self,PLACvsACAC,fixGuess,-1.767866,4.174327,229.0,-0.4235093,0.6723212,0.9744173,0.35714,66
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-19.12022,3.546914,229.0,-5.390663,1.743089e-07,1.040081e-06,0.35714,67
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-20.81997,4.424147,229.0,-4.705986,4.372786e-06,2.584909e-05,0.35714,67
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.326854,3.46682,229.0,-0.9596267,0.3382552,0.7724682,0.35714,67
sbmd,mood,self,self,PLACvsACAC,fixGuess,-5.026604,4.487185,229.0,-1.120213,0.2637964,0.677448,0.35714,67
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.19442,3.272475,229.0,-4.031938,7.535595e-05,0.0004356297,0.35714,68
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-11.54243,4.081833,229.0,-2.827756,0.005102706,0.02607134,0.35714,68
sbmd,mood,self,self,PLPLvsACPL,fixGuess,0.414783,3.198579,229.0,0.1296773,0.8969356,0.9992192,0.35714,68
sbmd,mood,self,self,PLACvsACAC,fixGuess,2.066771,4.139994,229.0,0.4992208,0.6181031,0.9591756,0.35714,68
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-15.47485,3.485045,229.0,-4.440359,1.397315e-05,8.205446e-05,0.35714,69
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-7.029067,4.346976,229.0,-1.617002,0.1072546,0.3710745,0.35714,69
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-5.537071,3.406348,229.0,-1.625515,0.1054282,0.3663199,0.35714,69
sbmd,mood,self,self,PLACvsACAC,fixGuess,2.908712,4.408915,229.0,0.6597341,0.5100874,0.9120267,0.35714,69
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.43486,3.579729,229.0,-3.753038,0.0002214844,0.001259956,0.35714,70
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-10.94187,4.465078,229.0,-2.450543,0.01501358,0.07071443,0.35714,70
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-0.4794304,3.498894,229.0,-0.1370234,0.8911327,0.9990795,0.35714,70
sbmd,mood,self,self,PLACvsACAC,fixGuess,2.013563,4.528699,229.0,0.4446228,0.6570123,0.9705994,0.35714,70
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-21.41071,3.503636,229.0,-6.110998,4.218872e-09,2.526622e-08,0.35714,71
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-10.7112,4.370165,229.0,-2.450984,0.01499569,0.07063809,0.35714,71
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-9.106917,3.42452,229.0,-2.659327,0.008382557,0.04144634,0.35714,71
sbmd,mood,self,self,PLACvsACAC,fixGuess,1.592593,4.432434,229.0,0.3593043,0.7196986,0.9840806,0.35714,71
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-17.95951,3.3734,229.0,-5.32386,2.420621e-07,1.443526e-06,0.35714,72
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-16.45851,4.207718,229.0,-3.911505,0.0001209179,0.0006946249,0.35714,72
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-9.30538,3.297224,229.0,-2.822186,0.005189103,0.0264862,0.35714,72
sbmd,mood,self,self,PLACvsACAC,fixGuess,-7.804382,4.267673,229.0,-1.828721,0.06874213,0.2625203,0.35714,72
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-16.01232,3.681442,229.0,-4.34947,2.054998e-05,0.0001203337,0.35714,73
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-19.45992,4.591947,229.0,-4.237836,3.272948e-05,0.000190896,0.35714,73
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-2.998418,3.598311,229.0,-0.8332848,0.4055524,0.838591,0.35714,73
sbmd,mood,self,self,PLACvsACAC,fixGuess,-6.446009,4.657376,229.0,-1.384043,0.1676926,0.5106367,0.35714,73
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-9.643863,3.226987,229.0,-2.988504,0.003109044,0.01631501,0.35714,74
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-5.767464,4.025095,229.0,-1.432877,0.1532569,0.4801659,0.35714,74
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-6.132007,3.154118,229.0,-1.944128,0.05310491,0.2126582,0.35714,74
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.255608,4.082447,229.0,-0.5525136,0.5811354,0.9457947,0.35714,74
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-17.92103,3.617749,229.0,-4.95364,1.414839e-06,8.400598e-06,0.35714,75
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-9.40647,4.5125,229.0,-2.084536,0.03821998,0.16124,0.35714,75
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.930832,3.536055,229.0,-1.111643,0.2674573,0.6827379,0.35714,75
sbmd,mood,self,self,PLACvsACAC,fixGuess,4.583725,4.576798,229.0,1.001514,0.3176357,0.7486629,0.35714,75
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-11.16298,3.302622,229.0,-3.380035,0.0008519157,0.004697097,0.35714,76
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-17.4346,4.119436,229.0,-4.232278,3.348855e-05,0.000195282,0.35714,76
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-1.470163,3.228045,229.0,-0.4554344,0.6492283,0.9685166,0.35714,76
sbmd,mood,self,self,PLACvsACAC,fixGuess,-7.741784,4.178133,229.0,-1.852929,0.06517903,0.2514934,0.35714,76
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-9.588028,3.472249,229.0,-2.76133,0.00622345,0.03140833,0.35714,77
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-13.21753,4.331016,229.0,-3.051832,0.002542963,0.01347053,0.35714,77
sbmd,mood,self,self,PLPLvsACPL,fixGuess,1.560127,3.393842,229.0,0.4596934,0.6461724,0.9676721,0.35714,77
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.069379,4.392727,229.0,-0.4710921,0.6380234,0.9653445,0.35714,77
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.35035,3.277026,229.0,-4.073923,6.373704e-05,0.0003691972,0.35714,78
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.44023,4.087509,229.0,-3.043474,0.002611815,0.01381856,0.35714,78
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-0.7958861,3.203026,229.0,-0.2484794,0.8039862,0.9945995,0.35714,78
sbmd,mood,self,self,PLACvsACAC,fixGuess,0.114241,4.145751,229.0,0.02755617,0.9780401,0.9999925,0.35714,78
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-12.917,3.191885,229.0,-4.046825,7.102262e-05,0.0004108743,0.35714,79
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-18.52743,3.981311,229.0,-4.653599,5.520874e-06,3.259888e-05,0.35714,79
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-1.746383,3.119809,229.0,-0.5597726,0.5761817,0.9437982,0.35714,79
sbmd,mood,self,self,PLACvsACAC,fixGuess,-7.356808,4.03804,229.0,-1.821876,0.06977829,0.265692,0.35714,79
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-16.02264,3.465252,229.0,-4.623802,6.298231e-06,3.716362e-05,0.35714,80
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.1383,4.322287,229.0,-2.808306,0.005410202,0.02754516,0.35714,80
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-5.005877,3.387002,229.0,-1.477967,0.1407906,0.452493,0.35714,80
sbmd,mood,self,self,PLACvsACAC,fixGuess,-1.121544,4.383874,229.0,-0.255834,0.7983087,0.9941139,0.35714,80
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-11.28773,3.563856,229.0,-3.167279,0.001748153,0.009406467,0.35714,81
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-0.7632443,4.445279,229.0,-0.1716977,0.8638268,0.9981963,0.35714,81
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.517179,3.48338,229.0,-2.158013,0.0319671,0.13827,0.35714,81
sbmd,mood,self,self,PLACvsACAC,fixGuess,3.007303,4.508619,229.0,0.6670121,0.505436,0.9094034,0.35714,81
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-10.34809,3.193385,229.0,-3.240477,0.001370746,0.007442453,0.35714,82
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-10.79325,3.983181,229.0,-2.709706,0.007243678,0.03618878,0.35714,82
sbmd,mood,self,self,PLPLvsACPL,fixGuess,1.412297,3.121274,229.0,0.4524744,0.6513556,0.9690955,0.35714,82
sbmd,mood,self,self,PLACvsACAC,fixGuess,0.9671362,4.039936,229.0,0.2393939,0.8110143,0.9951624,0.35714,82
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-18.28169,3.530242,229.0,-5.178594,4.89314e-07,2.913768e-06,0.35714,83
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-7.289733,4.403351,229.0,-1.655497,0.09919349,0.3498162,0.35714,83
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-7.265823,3.450524,229.0,-2.105716,0.03631835,0.1543484,0.35714,83
sbmd,mood,self,self,PLACvsACAC,fixGuess,3.726135,4.466093,229.0,0.8343164,0.4049722,0.8380904,0.35714,83
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-13.35563,3.368453,229.0,-3.964917,9.817521e-05,0.0005656207,0.35714,84
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-5.967182,4.201548,229.0,-1.420234,0.1568995,0.4880098,0.35714,84
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-4.079114,3.292389,229.0,-1.238953,0.2166314,0.6027442,0.35714,84
sbmd,mood,self,self,PLACvsACAC,fixGuess,3.309338,4.261414,229.0,0.776582,0.4382068,0.8649982,0.35714,84
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-16.67555,3.690452,229.0,-4.518567,9.978072e-06,5.872279e-05,0.35714,85
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-14.42194,4.603185,229.0,-3.133035,0.001955898,0.01047752,0.35714,85
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-4.375678,3.607117,229.0,-1.213068,0.2263536,0.6191881,0.35714,85
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.122066,4.668774,229.0,-0.4545231,0.6498829,0.9686956,0.35714,85
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-7.317153,3.346324,229.0,-2.186624,0.02978268,0.1300268,0.35714,86
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-12.35912,4.173945,229.0,-2.961016,0.003389002,0.01770832,0.35714,86
sbmd,mood,self,self,PLPLvsACPL,fixGuess,-3.223553,3.270759,229.0,-0.9855673,0.3253857,0.7578213,0.35714,86
sbmd,mood,self,self,PLACvsACAC,fixGuess,-8.265519,4.233419,229.0,-1.952445,0.05210396,0.2093302,0.35714,86
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-11.4165,3.297806,229.0,-3.461847,0.000639974,0.003556875,0.35714,87
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-15.15284,4.113428,229.0,-3.683749,0.0002868235,0.001623725,0.35714,87
sbmd,mood,self,self,PLPLvsACPL,fixGuess,1.618445,3.223337,229.0,0.5021023,0.616078,0.9585092,0.35714,87
sbmd,mood,self,self,PLACvsACAC,fixGuess,-2.117893,4.172039,229.0,-0.5076397,0.6121946,0.9572103,0.35714,87
sbmd,mood,self,self,PLPLvsPLAC,fixCondition,-14.64965,3.503265,229.0,-4.181713,4.121289e-05,0.0002398464,0.35714,88
sbmd,mood,self,self,ACPLvsACAC,fixCondition,-14.47539,4.369702,229.0,-3.312672,0.00107386,0.005878712,0.35714,88
